V0	Vf	V_sent	D	dt
-6.802616	-6.001901	-6.000000	1219.052539	0.190845
-6.575142	-6.005991	-6.000000	1013.603320	0.157819
-6.383374	-6.008366	-6.000000	809.307422	0.140755
-6.167390	-6.010356	-6.000000	612.151758	0.117147
-5.791033	-5.980380	-6.000000	548.324414	0.112614
-5.592931	-5.976453	-6.000000	749.416992	0.154715
-5.396376	-5.963723	-6.000000	884.866016	0.176777
-5.178365	-5.950557	-6.000000	1068.920703	0.198158
-4.964772	-5.993845	-6.000000	1327.752734	0.259142
-4.793400	-5.990283	-6.000000	1499.156445	0.331265
-4.581072	-5.977662	-6.000000	1623.235938	0.332612
-4.386955	-5.966828	-6.000000	1774.633008	0.407915
-4.181190	-5.972588	-6.000000	1929.406836	0.457289
-3.976854	-5.995292	-6.000000	2138.199805	0.497292
-3.790729	-5.988583	-6.000000	2213.569531	0.497049
-3.596577	-5.980087	-6.000000	2357.629297	0.573580
-3.387385	-5.975957	-6.000000	2453.234180	0.587693
-3.203455	-5.956393	-6.000000	2504.366016	0.646340
-2.991503	-5.997437	-6.000000	2740.626367	0.719164
-2.772648	-5.989228	-6.000000	2807.034375	0.811524
-2.584964	-5.985244	-6.000000	2878.491797	0.828996
-2.378296	-5.970220	-6.000000	2921.921484	0.874547
-2.187624	-5.965861	-6.000000	3011.537500	0.822199
-1.995523	-5.996458	-6.000000	3125.498828	0.896479
-1.803585	-5.995896	-6.000000	3189.048828	0.922107
-1.578695	-5.982431	-6.000000	3190.535547	0.950987
-1.379011	-5.977978	-6.000000	3246.422656	1.050487
-1.202261	-5.968170	-6.000000	3265.844141	1.062191
-0.995839	-5.997841	-6.000000	3351.489062	1.068917
-0.783418	-5.992029	-6.000000	3360.021094	1.111911
-0.574180	-5.983650	-6.000000	3358.802734	1.184601
-0.389219	-5.982201	-6.000000	3384.832031	1.232580
-0.162548	-5.965533	-6.000000	3351.783984	1.291680
-0.001922	-5.967666	-6.000000	3338.738281	1.396354
-7.002698	-5.848155	-5.800000	1530.043164	0.248556
-6.785841	-5.801075	-5.800000	1458.960156	0.242199
-6.574661	-5.803372	-5.800000	1183.745508	0.194874
-6.369259	-5.803958	-5.800000	1000.937109	0.212663
-6.169869	-5.806413	-5.800000	783.336133	0.154546
-5.975353	-5.813890	-5.800000	572.789844	0.116998
-5.586439	-5.780369	-5.800000	548.323437	0.094865
-5.375029	-5.774597	-5.800000	686.092773	0.158163
-5.126089	-5.763998	-5.800000	853.632422	0.205157
-4.986756	-5.750569	-5.800000	1013.569531	0.200765
-4.791736	-5.797900	-5.800000	1301.758203	0.307527
-4.597451	-5.790271	-5.800000	1458.486328	0.333047
-4.387377	-5.784732	-5.800000	1585.252734	0.401482
-4.187635	-5.766916	-5.800000	1677.325391	0.380852
-3.991729	-5.763389	-5.800000	1846.708984	0.494954
-3.796647	-5.795275	-5.800000	2026.169141	0.481601
-3.597795	-5.788595	-5.800000	2122.233203	0.498015
-3.378460	-5.780275	-5.800000	2235.082031	0.549513
-3.196600	-5.782841	-5.800000	2377.241797	0.669460
-2.959394	-5.765439	-5.800000	2413.173828	0.648856
-2.792616	-5.795966	-5.800000	2588.668359	0.798998
-2.582456	-5.789310	-5.800000	2659.757422	0.729782
-2.378531	-5.785173	-5.800000	2742.408984	0.769612
-2.202741	-5.770197	-5.800000	2779.878906	0.808411
-1.975191	-5.756803	-5.800000	2827.949609	0.923468
-1.798476	-5.796447	-5.800000	2972.824609	0.891550
-1.579691	-5.790306	-5.800000	2991.033594	0.930946
-1.397081	-5.783587	-5.800000	3048.159375	1.050538
-1.177066	-5.771439	-5.800000	3043.758594	1.131295
-0.999238	-5.759768	-5.800000	3063.855469	1.058562
-0.798726	-5.797806	-5.800000	3160.154687	1.147363
-0.590051	-5.794408	-5.800000	3177.935156	1.169636
-0.363016	-5.787716	-5.800000	3169.250781	1.182834
-0.187367	-5.774181	-5.800000	3132.841016	1.216728
-0.000961	-5.775213	-5.800000	3135.061719	1.308247
-7.002885	-5.633014	-5.600000	1830.136328	0.302976
-6.791759	-5.648172	-5.600000	1505.381836	0.296023
-6.574122	-5.601169	-5.600000	1369.042969	0.281962
-6.365961	-5.601913	-5.600000	1185.751758	0.220719
-6.154312	-5.603935	-5.600000	968.270703	0.188766
-5.973431	-5.606396	-5.600000	797.309570	0.130780
-5.790763	-5.613890	-5.600000	514.782227	0.116791
-5.396505	-5.580381	-5.600000	492.989062	0.157887
-5.124390	-5.580556	-5.600000	680.122656	0.154661
-4.984799	-5.563717	-5.600000	872.220703	0.213338
-4.776194	-5.560260	-5.600000	978.254688	0.208555
-4.585315	-5.593869	-5.600000	1245.733203	0.287957
-4.395111	-5.587771	-5.600000	1387.157813	0.317803
-4.195627	-5.588396	-5.600000	1536.576562	0.348788
-3.989768	-5.566834	-5.600000	1609.276172	0.352879
-3.790705	-5.563400	-5.600000	1770.040234	0.438212
-3.585362	-5.597033	-5.600000	1959.598438	0.472673
-3.371007	-5.588560	-5.600000	2053.570312	0.554724
-3.195827	-5.580123	-5.600000	2125.628516	0.545110
-2.990495	-5.569072	-5.600000	2202.570703	0.597295
-2.791925	-5.568572	-5.600000	2329.814453	0.651988
-2.602331	-5.595884	-5.600000	2466.579688	0.690822
-2.386405	-5.589205	-5.600000	2522.985156	0.855671
-2.187624	-5.580299	-5.600000	2580.373437	0.740952
-1.983160	-5.570221	-5.600000	2631.225000	0.892254
-1.789359	-5.556756	-5.600000	2685.267188	0.824451
-1.571430	-5.597911	-5.600000	2832.317969	0.921446
-1.390683	-5.583021	-5.600000	2841.043750	0.986979
-1.196367	-5.586720	-5.600000	2883.514453	0.936340
-0.989324	-5.571463	-5.600000	2865.743359	1.003060
-0.756313	-5.568170	-5.600000	2893.942187	1.071459
-0.602918	-5.597794	-5.600000	2967.471875	1.087087
-0.388047	-5.594513	-5.600000	2973.517578	1.171278
-0.175848	-5.583521	-5.600000	2941.242187	1.235933
-0.001922	-5.565795	-5.600000	2923.048828	1.213958
-7.002792	-5.428415	-5.400000	1987.327148	0.350519
-6.793665	-5.438801	-5.400000	1682.137500	0.332526
-6.559492	-5.448307	-5.400000	1435.445703	0.274702
-6.365961	-5.401093	-5.400000	1324.308984	0.236386
-6.167244	-5.403384	-5.400000	1128.417969	0.248915
-5.973431	-5.406103	-5.400000	897.673242	0.176292
-5.779759	-5.409173	-5.400000	713.332617	0.131585
-5.594677	-5.413884	-5.400000	478.111719	0.100676
-5.178400	-5.380568	-5.400000	492.360937	0.106414
-4.977440	-5.374592	-5.400000	670.090234	0.170394
-4.800197	-5.366428	-5.400000	840.883203	0.217366
-4.585690	-5.360272	-5.400000	1001.591797	0.223742
-4.379549	-5.393857	-5.400000	1181.735156	0.343357
-4.195088	-5.386744	-5.400000	1299.177344	0.317840
-3.996787	-5.377685	-5.400000	1437.222266	0.322225
-3.790811	-5.366846	-5.400000	1528.608984	0.373772
-3.590717	-5.354237	-5.400000	1627.361328	0.474093
-3.397409	-5.395275	-5.400000	1866.827344	0.514393
-3.185186	-5.392666	-5.400000	1996.914453	0.512199
-2.990261	-5.380146	-5.400000	2027.626953	0.570848
-2.780769	-5.369072	-5.400000	2098.573047	0.655746
-2.593296	-5.365287	-5.400000	2199.070312	0.656024
-2.401370	-5.395837	-5.400000	2336.493359	0.694773
-2.182503	-5.389252	-5.400000	2395.003516	0.965583
-1.995394	-5.380287	-5.400000	2439.031641	0.859304
-1.789581	-5.383662	-5.400000	2531.921484	0.783313
-1.602546	-5.356698	-5.400000	2519.906250	0.883766
-1.390390	-5.389955	-5.400000	2644.925000	0.955230
-1.196367	-5.390330	-5.400000	2675.011328	0.962827
-0.977512	-5.386697	-5.400000	2706.172656	0.997916
-0.795992	-5.373576	-5.400000	2705.751172	0.969625
-0.595640	-5.368158	-5.400000	2709.851562	1.129685
-0.400422	-5.397794	-5.400000	2772.126563	1.153427
-0.175801	-5.394431	-5.400000	2775.309375	1.336149
-0.000961	-5.374709	-5.400000	2718.194922	1.213953
-6.988706	-5.223980	-5.200000	2137.693945	0.384044
-6.776700	-5.236395	-5.200000	1906.681641	0.384845
-6.588899	-5.238803	-5.200000	1649.475977	0.298618
-6.379566	-5.248178	-5.200000	1430.722070	0.276066
-6.185425	-5.207759	-5.200000	1258.959766	0.258377
-6.001603	-5.200437	-5.200000	1104.377344	0.223869
-5.782009	-5.201896	-5.200000	920.238477	0.168089
-5.577213	-5.209120	-5.200000	706.642383	0.152856
-5.386455	-5.212790	-5.200000	496.100781	0.132632
-4.965053	-5.185185	-5.200000	491.044922	0.120138
-4.772237	-5.180603	-5.200000	629.428516	0.142511
-4.577369	-5.163717	-5.200000	759.539062	0.166997
-4.395018	-5.150522	-5.200000	884.900781	0.254535
-4.180662	-5.193857	-5.200000	1119.071875	0.281281
-4.002963	-5.190271	-5.200000	1275.146484	0.323056
-3.795686	-5.177650	-5.200000	1362.545312	0.354527
-3.593573	-5.188642	-5.200000	1549.310156	0.395525
-3.387854	-5.154213	-5.200000	1599.353125	0.435868
-3.196764	-5.195310	-5.200000	1759.507812	0.484915
-2.998323	-5.191748	-5.200000	1865.585937	0.533553
-2.790940	-5.185056	-5.200000	1946.993750	0.579252
-2.582105	-5.169061	-5.200000	1985.885156	0.572452
-2.386405	-5.156381	-5.200000	2093.687500	0.650226
-2.187554	-5.189205	-5.200000	2229.850391	0.691736
-1.990202	-5.189263	-5.200000	2273.717969	0.741736
-1.784894	-5.186697	-5.200000	2345.799609	0.782841
-1.596308	-5.170162	-5.200000	2369.872656	0.777060
-1.376090	-5.165651	-5.200000	2403.946094	0.890587
-1.184414	-5.196459	-5.200000	2486.833594	0.936142
-0.990004	-5.193154	-5.200000	2519.804297	0.908250
-0.771711	-5.191162	-5.200000	2550.180859	0.979189
-0.589805	-5.171393	-5.200000	2509.664453	0.985947
-0.391937	-5.168182	-5.200000	2523.167578	1.069902
-0.162548	-5.197865	-5.200000	2577.595313	1.089938
-0.000961	-5.180709	-5.200000	2532.672656	1.161677
-6.957699	-5.026019	-5.000000	2357.762109	0.470775
-6.791759	-5.031069	-5.000000	2051.708008	0.394087
-6.580070	-5.036431	-5.000000	1800.023047	0.369105
-6.354047	-5.042184	-5.000000	1577.626758	0.318422
-6.201028	-5.038411	-5.000000	1336.701367	0.284504
-5.976138	-5.005851	-5.000000	1248.340039	0.296480
-5.779970	-5.001896	-5.000000	1067.750586	0.192855
-5.581799	-5.005974	-5.000000	853.593555	0.159562
-5.389990	-5.009103	-5.000000	698.634375	0.199998
-5.198884	-5.010263	-5.000000	494.769922	0.124860
-4.792439	-4.985162	-5.000000	455.660547	0.102744
-4.557553	-4.974522	-5.000000	618.074609	0.143098
-4.395018	-4.987142	-5.000000	778.236328	0.197460
-4.195850	-4.960272	-5.000000	892.251172	0.197334
-4.002400	-4.993869	-5.000000	1071.055078	0.280495
-3.784764	-4.990295	-5.000000	1231.840234	0.317468
-3.585362	-4.977721	-5.000000	1313.253516	0.334594
-3.391960	-4.966834	-5.000000	1393.933203	0.357432
-3.188034	-4.954225	-5.000000	1512.684766	0.434138
-3.002284	-4.995275	-5.000000	1674.818750	0.495852
-2.801909	-4.988642	-5.000000	1747.568359	0.502445
-2.593765	-4.980135	-5.000000	1831.627734	0.496740
-2.394726	-4.971342	-5.000000	1931.234766	0.601812
-2.182433	-4.959604	-5.000000	1997.037891	0.658339
-1.995651	-4.995990	-5.000000	2094.076953	0.728044
-1.795921	-4.989217	-5.000000	2144.981250	0.689152
-1.580324	-4.985244	-5.000000	2193.111328	0.782446
-1.380722	-4.970233	-5.000000	2216.587891	0.826388
-1.189443	-4.965580	-5.000000	2257.942187	0.833185
-0.999414	-4.996447	-5.000000	2335.491406	1.020423
-0.796449	-4.990318	-5.000000	2343.021484	1.055023
-0.596976	-4.991185	-5.000000	2370.154687	1.046462
-0.402941	-4.971393	-5.000000	2331.633203	1.085502
-0.178028	-4.959803	-5.000000	2319.227344	1.079915
-0.001922	-4.978213	-5.000000	2342.159375	1.124101
-7.002792	-4.821531	-4.800000	2448.280078	0.445798
-6.776700	-4.819849	-4.800000	2228.391797	0.420989
-6.586343	-4.831064	-4.800000	1983.021875	0.400438
-6.369259	-4.820447	-4.800000	1813.338867	0.358021
-6.188771	-4.838798	-4.800000	1559.475977	0.351734
-5.975388	-4.844598	-4.800000	1349.365039	0.269036
-5.792040	-4.801088	-4.800000	1209.626953	0.265312
-5.602634	-4.803361	-4.800000	1031.054102	0.243902
-5.389041	-4.805431	-4.800000	819.579883	0.206604
-5.183955	-4.806396	-4.800000	635.968359	0.127120
-4.988010	-4.813908	-4.800000	476.117969	0.096987
-4.593986	-4.780404	-4.800000	436.323047	0.089570
-4.387283	-4.780533	-4.800000	578.750781	0.137864
-4.202717	-4.763694	-4.800000	724.858984	0.175184
-3.989487	-4.760284	-4.800000	852.919531	0.205766
-3.802693	-4.793869	-4.800000	1048.388281	0.285037
-3.584893	-4.786756	-4.800000	1123.145313	0.291559
-3.377991	-4.777662	-4.800000	1273.894531	0.349748
-3.191151	-4.781377	-4.800000	1369.301172	0.429938
-2.981425	-4.757628	-4.800000	1433.383594	0.478930
-2.772120	-4.797010	-4.800000	1615.523047	0.460902
-2.583816	-4.791760	-4.800000	1690.266797	0.524845
-2.394140	-4.780100	-4.800000	1733.620703	0.581203
-2.195487	-4.775987	-4.800000	1809.889453	0.610881
-1.988726	-4.765264	-4.800000	1856.371484	0.620879
-1.796015	-4.795849	-4.800000	1996.495703	0.701645
-1.565160	-4.792264	-4.800000	2027.014844	0.755892
-1.385035	-4.781850	-4.800000	2062.382031	0.764709
-1.189922	-4.770303	-4.800000	2065.946875	0.838944
-1.003246	-4.756721	-4.800000	2087.898828	0.862702
-0.789558	-4.797900	-4.800000	2189.485547	0.894053
-0.588715	-4.790330	-4.800000	2179.010547	0.927275
-0.363016	-4.782186	-4.800000	2170.161719	1.054716
-0.202848	-4.784459	-4.800000	2185.675391	0.974717
-0.000961	-4.763104	-4.800000	2161.349219	1.124962
-6.976935	-4.615736	-4.600000	2593.869336	0.540276
-6.796229	-4.616246	-4.600000	2336.275391	0.500799
-6.559269	-4.626036	-4.600000	2115.073047	0.454417
-6.382941	-4.617247	-4.600000	1960.328516	0.430709
-6.185835	-4.636384	-4.600000	1698.030469	0.369619
-5.971896	-4.633050	-4.600000	1503.543945	0.303586
-5.776865	-4.638388	-4.600000	1300.039648	0.289210
-5.587013	-4.601117	-4.600000	1127.017383	0.256340
-5.388341	-4.603010	-4.600000	989.052930	0.197714
-5.162990	-4.603924	-4.600000	787.590625	0.170847
-4.975904	-4.609138	-4.600000	611.977734	0.148560
-4.773198	-4.606127	-4.600000	470.107422	0.148578
-4.387283	-4.580416	-4.600000	417.658594	0.094621
-4.195803	-4.574522	-4.600000	538.051563	0.140675
-3.995592	-4.563717	-4.600000	678.860156	0.172242
-3.784483	-4.550546	-4.600000	785.567578	0.240545
-3.597338	-4.595896	-4.600000	1002.400000	0.279838
-3.378460	-4.587791	-4.600000	1084.486328	0.348163
-3.197502	-4.577662	-4.600000	1178.562109	0.323923
-2.969448	-4.566893	-4.600000	1259.314453	0.380532
-2.780452	-4.566768	-4.600000	1392.720313	0.467648
-2.583816	-4.595357	-4.600000	1505.557422	0.552411
-2.386382	-4.584287	-4.600000	1605.585156	0.482217
-2.187624	-4.585010	-4.600000	1658.300391	0.609703
-1.981027	-4.575963	-4.600000	1724.558594	0.612833
-1.803151	-4.556382	-4.600000	1723.688281	0.659608
-1.585257	-4.597857	-4.600000	1892.576953	0.791111
-1.391152	-4.589229	-4.600000	1878.323047	0.721392
-1.181726	-4.580428	-4.600000	1903.115234	0.850376
-0.992371	-4.570209	-4.600000	1934.533984	0.808367
-0.776445	-4.557483	-4.600000	1936.651562	0.832960
-0.595465	-4.591393	-4.600000	2026.177734	0.901459
-0.376739	-4.593131	-4.600000	2026.406641	1.008976
-0.191551	-4.586721	-4.600000	2012.189063	1.058899
0.000000	-4.584658	-4.600000	1999.426172	1.019488
-7.003143	-4.409783	-4.400000	2739.939844	0.576217
-6.782804	-4.412672	-4.400000	2505.234180	0.534398
-6.585640	-4.419894	-4.400000	2298.944531	0.492362
-6.379542	-4.419814	-4.400000	2076.383984	0.463412
-6.185835	-4.416861	-4.400000	1875.008203	0.405121
-5.976138	-4.428445	-4.400000	1630.674219	0.326265
-5.780908	-4.441915	-4.400000	1432.830469	0.298183
-5.586252	-4.448149	-4.400000	1273.371094	0.270915
-5.396013	-4.400127	-4.400000	1115.612305	0.245271
-5.175541	-4.403373	-4.400000	935.066406	0.228341
-4.989826	-4.403935	-4.400000	772.247656	0.204773
-4.797068	-4.409092	-4.400000	586.631641	0.151387
-4.589381	-4.409201	-4.400000	436.116016	0.114467
-4.181565	-4.380393	-4.400000	398.993750	0.091553
-3.996506	-4.380487	-4.400000	501.407812	0.164064
-3.797010	-4.371557	-4.400000	661.548047	0.183406
-3.596951	-4.350511	-4.400000	783.562500	0.243839
-3.391960	-4.393857	-4.400000	938.399609	0.269603
-3.184800	-4.390283	-4.400000	1040.521484	0.322596
-2.984237	-4.383006	-4.400000	1121.892578	0.356489
-2.792593	-4.374112	-4.400000	1234.615234	0.398408
-2.602800	-4.357589	-4.400000	1318.693750	0.461572
-2.402577	-4.395322	-4.400000	1428.817188	0.492597
-2.186288	-4.388619	-4.400000	1490.220313	0.530088
-2.002964	-4.380135	-4.400000	1530.945703	0.529738
-1.796144	-4.369073	-4.400000	1590.533984	0.621424
-1.596613	-4.365241	-4.400000	1639.028516	0.643312
-1.397175	-4.399014	-4.400000	1763.840234	0.684645
