V0	Vf	V_sent	D	dt	triple_id	sample_id
4.385565	3.223132	3.200000	660.005249	0.159022	583.000000	0.000000
4.771418	3.205652	3.200000	751.102905	0.184999	585.000000	0.000000
4.972615	3.218465	3.200000	770.988037	0.187068	586.000000	0.000000
5.046071	3.256421	3.200000	869.787354	0.186002	587.000000	0.000000
5.555860	3.263543	3.200000	988.057373	0.200968	589.000000	0.000000
5.748979	3.256874	3.200000	1086.923341	0.211966	590.000000	0.000000
5.903875	3.216109	3.200000	1169.526856	0.225994	591.000000	0.000000
6.115143	3.233385	3.200000	1195.499513	0.230966	592.000000	0.000000
6.776326	3.220873	3.200000	1430.392578	0.258942	595.000000	0.000000
6.878413	3.201493	3.200000	1515.232424	0.274036	596.000000	0.000000
1.578807	3.371823	3.400000	701.133698	0.302969	605.000000	0.000000
2.983288	3.348517	3.400000	418.928406	0.129998	612.000000	0.000000
3.141413	3.363698	3.400000	385.097412	0.116041	613.000000	0.000000
3.768946	3.407058	3.400000	440.387207	0.115000	615.000000	0.000000
3.923822	3.423077	3.400000	515.543762	0.129999	616.000000	0.000000
4.376461	3.407011	3.400000	603.982300	0.144010	618.000000	0.000000
4.533670	3.407015	3.400000	683.072632	0.155961	619.000000	0.000000
4.732122	3.396599	3.400000	759.866577	0.169994	620.000000	0.000000
4.914524	3.413863	3.400000	792.311157	0.170925	621.000000	0.000000
5.182671	3.396137	3.400000	935.519043	0.185997	622.000000	0.000000
5.986958	3.420634	3.400000	1125.162354	0.228967	626.000000	0.000000
6.124167	3.417013	3.400000	1225.526613	0.229983	627.000000	0.000000
6.783844	3.420376	3.400000	1371.178223	0.259005	630.000000	0.000000
6.926973	3.452294	3.400000	1406.258791	0.259997	631.000000	0.000000
1.755677	3.563949	3.600000	760.742767	0.299010	641.000000	0.000000
2.364430	3.552700	3.600000	679.875366	0.226930	644.000000	0.000000
2.706235	3.552188	3.600000	588.936432	0.188000	646.000000	0.000000
3.379999	3.540495	3.600000	357.701599	0.115042	649.000000	0.000000
4.348062	3.617183	3.600000	554.661255	0.128026	653.000000	0.000000
4.573831	3.606557	3.600000	630.909302	0.144040	654.000000	0.000000
4.731725	3.644571	3.600000	657.805298	0.157013	655.000000	0.000000
4.983449	3.596404	3.600000	793.033691	0.171998	656.000000	0.000000
5.130512	3.600678	3.600000	812.502930	0.188075	657.000000	0.000000
5.324989	3.596717	3.600000	897.508789	0.186000	658.000000	0.000000
5.737780	3.618462	3.600000	952.886475	0.202291	660.000000	0.000000
5.963754	3.641390	3.600000	1068.337892	0.200976	661.000000	0.000000
6.142898	3.595498	3.600000	1119.322022	0.229007	662.000000	0.000000
6.386096	3.594487	3.600000	1306.627443	0.239936	663.000000	0.000000
6.539819	3.606063	3.600000	1271.215822	0.241284	664.000000	0.000000
6.899136	3.601673	3.600000	1496.728027	0.259001	666.000000	0.000000
1.183817	3.754896	3.800000	902.617287	0.373002	673.000000	0.000000
1.324348	3.776257	3.800000	917.492439	0.371932	674.000000	0.000000
1.984975	3.732339	3.800000	814.872955	0.287043	677.000000	0.000000
2.179586	3.755897	3.800000	804.950867	0.284033	678.000000	0.000000
2.692067	3.763476	3.800000	666.680817	0.214999	681.000000	0.000000
3.133141	3.769869	3.800000	604.525208	0.171999	683.000000	0.000000
3.283751	3.771016	3.800000	525.495422	0.141964	684.000000	0.000000
3.528603	3.730104	3.800000	431.658081	0.115032	685.000000	0.000000
3.945445	3.805604	3.800000	406.954468	0.116010	686.000000	0.000000
4.155929	3.842492	3.800000	428.995361	0.115995	687.000000	0.000000
4.378798	3.846820	3.800000	505.488770	0.128002	688.000000	0.000000
4.578458	3.846983	3.800000	521.022583	0.125991	689.000000	0.000000
4.707788	3.819527	3.800000	671.020508	0.146004	690.000000	0.000000
4.982569	3.817379	3.800000	758.646240	0.160025	691.000000	0.000000
5.162335	3.869222	3.800000	704.346680	0.143996	692.000000	0.000000
5.371274	3.802580	3.800000	936.234863	0.171980	693.000000	0.000000
5.472633	3.806795	3.800000	869.445313	0.184000	694.000000	0.000000
5.721265	3.806417	3.800000	969.714111	0.202000	695.000000	0.000000
5.897949	3.797264	3.800000	1051.879883	0.199060	696.000000	0.000000
6.081830	3.829896	3.800000	1105.543459	0.213996	697.000000	0.000000
6.344583	3.800993	3.800000	1280.982910	0.230015	698.000000	0.000000
6.504600	3.808060	3.800000	1312.522710	0.227997	699.000000	0.000000
6.742358	3.805905	3.800000	1325.774664	0.227071	700.000000	0.000000
6.906040	3.807564	3.800000	1332.408205	0.243002	701.000000	0.000000
0.529580	3.981593	4.000000	1045.687363	0.470034	705.000000	0.000000
0.775785	3.982774	4.000000	1057.501717	0.446998	706.000000	0.000000
0.929353	3.925431	4.000000	985.750763	0.414933	707.000000	0.000000
1.179142	3.976913	4.000000	1037.199280	0.427999	708.000000	0.000000
1.361152	3.955915	4.000000	991.332794	0.388996	709.000000	0.000000
1.955435	3.981711	4.000000	981.099701	0.338999	712.000000	0.000000
2.171007	3.944431	4.000000	882.128998	0.301000	713.000000	0.000000
2.379134	3.990789	4.000000	969.100006	0.299995	714.000000	0.000000
2.740514	3.958271	4.000000	777.698425	0.240992	716.000000	0.000000
2.943178	3.970940	4.000000	753.745056	0.228991	717.000000	0.000000
3.582776	3.953251	4.000000	500.388245	0.143003	720.000000	0.000000
3.783954	3.939434	4.000000	402.750000	0.114000	721.000000	0.000000
4.166009	4.007150	4.000000	434.311279	0.111992	722.000000	0.000000
4.362481	4.048933	4.000000	515.813599	0.102000	723.000000	0.000000
4.575769	4.006795	4.000000	592.804810	0.127989	724.000000	0.000000
4.926334	4.010024	4.000000	691.689331	0.157002	726.000000	0.000000
5.072790	4.001922	4.000000	782.383911	0.156000	727.000000	0.000000
5.376760	4.033885	4.000000	813.435547	0.159000	728.000000	0.000000
5.568952	4.024923	4.000000	907.819092	0.172002	729.000000	0.000000
5.657013	4.038151	4.000000	927.595215	0.170995	730.000000	0.000000
5.911176	4.000007	4.000000	1089.166016	0.201990	731.000000	0.000000
6.156848	4.031019	4.000000	1047.214111	0.187003	732.000000	0.000000
6.332689	4.021460	4.000000	1147.269777	0.202999	733.000000	0.000000
6.523479	4.053975	4.000000	1180.458496	0.213001	734.000000	0.000000
6.727788	4.034626	4.000000	1281.156006	0.212992	735.000000	0.000000
6.970850	4.013918	4.000000	1383.632814	0.243033	736.000000	0.000000
1.093802	4.186433	4.200000	1187.393158	0.446960	743.000000	0.000000
1.333215	4.180059	4.200000	1156.170899	0.426967	744.000000	0.000000
2.947850	4.163710	4.200000	877.524353	0.256001	752.000000	0.000000
3.563142	4.172249	4.200000	683.481873	0.171001	755.000000	0.000000
3.771491	4.191100	4.200000	647.414124	0.155999	756.000000	0.000000
3.941351	4.130382	4.200000	422.784058	0.113994	757.000000	0.000000
4.372979	4.200709	4.200000	450.965454	0.117002	758.000000	0.000000
4.676243	4.237261	4.200000	620.588501	0.113005	760.000000	0.000000
4.961662	4.204177	4.200000	631.182739	0.143013	761.000000	0.000000
5.174110	4.216088	4.200000	724.672852	0.142000	762.000000	0.000000
5.364083	4.212155	4.200000	816.365723	0.156996	763.000000	0.000000
5.472119	4.195305	4.200000	896.926026	0.171987	764.000000	0.000000
5.764165	4.209125	4.200000	936.869141	0.172995	765.000000	0.000000
5.949122	4.205037	4.200000	1036.584962	0.187001	766.000000	0.000000
6.142614	4.235016	4.200000	1064.505615	0.185991	767.000000	0.000000
6.342230	4.209063	4.200000	1065.383057	0.202000	768.000000	0.000000
6.756303	4.218699	4.200000	1302.228273	0.212996	770.000000	0.000000
6.934493	4.224028	4.200000	1322.971681	0.214989	771.000000	0.000000
1.899349	4.326615	4.400000	1167.852463	0.372997	782.000000	0.000000
2.322511	4.348816	4.400000	1117.925293	0.347000	784.000000	0.000000
2.564118	4.355131	4.400000	1057.360993	0.314000	785.000000	0.000000
2.930058	4.378628	4.400000	1059.711609	0.295998	787.000000	0.000000
3.182964	4.375250	4.400000	985.117676	0.256992	788.000000	0.000000
3.556673	4.328366	4.400000	751.180359	0.186009	790.000000	0.000000
3.777340	4.364970	4.400000	717.298767	0.171010	791.000000	0.000000
3.944324	4.358500	4.400000	610.253662	0.143999	792.000000	0.000000
4.153619	4.372830	4.400000	569.428589	0.128006	793.000000	0.000000
4.543121	4.416823	4.400000	477.125488	0.101001	794.000000	0.000000
4.728860	4.444133	4.400000	491.861939	0.114998	795.000000	0.000000
5.150728	4.437350	4.400000	667.658447	0.130002	797.000000	0.000000
5.381223	4.415301	4.400000	678.658447	0.143000	798.000000	0.000000
5.536326	4.397081	4.400000	840.855225	0.157999	799.000000	0.000000
5.755889	4.407006	4.400000	783.604004	0.170975	800.000000	0.000000
5.957106	4.444341	4.400000	896.178711	0.170000	801.000000	0.000000
6.185967	4.418277	4.400000	1084.411377	0.174991	802.000000	0.000000
6.385777	4.404578	4.400000	1089.015138	0.202004	803.000000	0.000000
6.574856	4.401253	4.400000	1198.767334	0.198001	804.000000	0.000000
6.882297	4.403391	4.400000	1335.946779	0.214000	806.000000	0.000000
0.356985	4.555650	4.600000	1386.664312	0.562985	809.000000	0.000000
1.718077	4.565209	4.600000	1366.514206	0.443990	816.000000	0.000000
1.974268	4.533142	4.600000	1310.031311	0.413999	817.000000	0.000000
2.378800	4.589723	4.600000	1333.402344	0.385000	819.000000	0.000000
2.560369	4.578942	4.600000	1251.500397	0.355000	820.000000	0.000000
2.692908	4.574812	4.600000	1217.390595	0.343999	821.000000	0.000000
3.785114	4.568676	4.600000	858.374207	0.203000	826.000000	0.000000
4.180888	4.581424	4.600000	652.140991	0.158998	828.000000	0.000000
4.373779	4.563859	4.600000	533.567383	0.113999	829.000000	0.000000
4.986374	4.649168	4.600000	583.365845	0.114010	831.000000	0.000000
5.115235	4.609604	4.600000	667.292114	0.127996	832.000000	0.000000
5.378119	4.604867	4.600000	690.006592	0.142000	833.000000	0.000000
5.770583	4.624224	4.600000	895.146485	0.159001	835.000000	0.000000
5.926697	4.604969	4.600000	980.765869	0.174002	836.000000	0.000000
6.179151	4.619425	4.600000	1018.082032	0.176019	837.000000	0.000000
6.343379	4.635131	4.600000	1036.671390	0.169999	838.000000	0.000000
6.531197	4.120363	4.600000	15370.096480	4.299398	839.000000	0.000000
6.667809	4.636640	4.600000	1165.072754	0.199001	840.000000	0.000000
6.882175	4.615618	4.600000	1274.974123	0.216955	841.000000	0.000000
0.495449	4.780531	4.800000	1586.700649	0.587026	845.000000	0.000000
0.958047	4.784557	4.800000	2357.021073	0.915108	847.000000	0.000000
1.180475	4.790179	4.800000	1633.311333	0.541998	848.000000	0.000000
1.362522	4.762313	4.800000	1552.190186	0.516995	849.000000	0.000000
1.558485	4.762354	4.800000	1525.384338	0.490002	850.000000	0.000000
1.950925	4.773731	4.800000	1483.828339	0.446998	852.000000	0.000000
2.138006	4.757738	4.800000	1453.592194	0.428000	853.000000	0.000000
2.533402	4.767348	4.800000	1388.555481	0.388007	855.000000	0.000000
2.722438	4.764061	4.800000	1360.587311	0.360993	856.000000	0.000000
2.977959	4.772446	4.800000	1297.000916	0.331005	857.000000	0.000000
3.183374	4.792679	4.800000	1583.510071	1.322156	858.000000	0.000000
3.369843	4.768953	4.800000	1181.602234	0.287998	859.000000	0.000000
3.574078	4.732466	4.800000	1028.994202	0.256999	860.000000	0.000000
3.731158	4.745884	4.800000	994.102662	0.243005	861.000000	0.000000
3.967831	4.766092	4.800000	898.126709	0.213001	862.000000	0.000000
4.164491	4.759854	4.800000	786.913330	0.185007	863.000000	0.000000
4.365016	4.732929	4.800000	671.804565	0.142995	864.000000	0.000000
4.565295	4.740247	4.800000	553.515015	0.114991	865.000000	0.000000
4.940557	4.815975	4.800000	516.096191	0.104001	866.000000	0.000000
5.146289	4.845893	4.800000	611.095337	0.103997	867.000000	0.000000
5.297791	4.811643	4.800000	698.744141	0.115000	868.000000	0.000000
5.535601	4.809306	4.800000	794.932374	0.145996	869.000000	0.000000
5.735903	4.825366	4.800000	821.415040	0.140993	870.000000	0.000000
5.954018	4.807371	4.800000	917.214355	0.160007	871.000000	0.000000
6.131474	4.816304	4.800000	938.198243	0.158000	872.000000	0.000000
6.325025	4.794587	4.800000	1107.601807	0.186001	873.000000	0.000000
6.524126	4.862561	4.800000	1080.197270	0.172000	874.000000	0.000000
6.731741	4.846790	4.800000	1083.466064	0.170994	875.000000	0.000000
6.961449	4.817307	4.800000	1194.797852	0.188001	876.000000	0.000000
0.129561	4.942088	5.000000	1664.650130	0.643000	878.000000	0.000000
0.562212	4.955192	5.000000	1698.709345	0.618000	880.000000	0.000000
0.734827	4.992178	5.000000	1823.831619	0.616000	881.000000	0.000000
0.919271	4.991861	5.000000	1827.835625	0.599009	882.000000	0.000000
1.164244	4.990704	5.000000	1798.288544	0.571001	883.000000	0.000000
1.282180	4.960384	5.000000	1706.341301	0.549001	884.000000	0.000000
1.782804	4.988686	5.000000	1745.299927	0.512001	886.000000	0.000000
1.868432	4.964907	5.000000	1659.174728	0.486005	887.000000	0.000000
2.784553	4.956138	5.000000	1468.629883	0.388999	891.000000	0.000000
2.957441	4.972026	5.000000	1450.921265	0.385004	892.000000	0.000000
3.570106	4.985407	5.000000	1317.239563	0.304001	895.000000	0.000000
3.964862	4.957357	5.000000	1047.616578	0.243000	897.000000	0.000000
4.170935	4.968989	5.000000	943.153931	0.214995	898.000000	0.000000
4.293521	4.989519	5.000000	962.877808	0.200997	899.000000	0.000000
4.447348	4.962514	5.000000	771.458862	0.158990	900.000000	0.000000
4.766392	4.934244	5.000000	581.615601	0.114001	901.000000	0.000000
5.125049	5.007570	5.000000	617.155640	0.100996	902.000000	0.000000
5.520624	5.015917	5.000000	726.663575	0.115000	904.000000	0.000000
5.733594	5.009532	5.000000	737.860840	0.145006	905.000000	0.000000
5.946400	5.023658	5.000000	759.520509	0.145019	906.000000	0.000000
6.123653	5.053842	5.000000	869.271484	0.142994	907.000000	0.000000
6.534712	5.001314	5.000000	1069.432619	0.172000	909.000000	0.000000
6.726799	5.046081	5.000000	1110.493897	0.174000	910.000000	0.000000
6.898078	5.016871	5.000000	1115.037598	0.187013	911.000000	0.000000
0.094043	5.174118	5.200000	1884.171297	0.688999	913.000000	0.000000
2.173358	5.149222	5.200000	1772.679566	0.489995	923.000000	0.000000
2.366789	5.168160	5.200000	1731.456940	0.475000	924.000000	0.000000
2.507625	5.125497	5.200000	1680.904633	0.440982	925.000000	0.000000
2.703474	5.146806	5.200000	1663.678010	0.431000	926.000000	0.000000
2.938332	5.168914	5.200000	1653.928345	0.413001	927.000000	0.000000
3.159159	5.122741	5.200000	1511.354187	0.368999	928.000000	0.000000
3.367320	5.189625	5.200000	1526.056336	0.355001	929.000000	0.000000
3.508770	5.132300	5.200000	1393.114502	0.327995	930.000000	0.000000
3.769420	5.171370	5.200000	1375.691895	0.302996	931.000000	0.000000
3.946401	5.152944	5.200000	1202.895874	0.274001	932.000000	0.000000
4.137488	5.140475	5.200000	1092.658081	0.243996	933.000000	0.000000
4.288668	5.189244	5.200000	1122.248413	0.229001	934.000000	0.000000
4.505111	5.181148	5.200000	999.060425	0.215999	935.000000	0.000000
4.783762	5.149529	5.200000	736.464722	0.146002	936.000000	0.000000
4.946737	5.181287	5.200000	676.642822	0.128994	937.000000	0.000000
5.349577	5.205633	5.200000	636.536377	0.102005	938.000000	0.000000
5.569376	5.240937	5.200000	577.610840	0.113012	939.000000	0.000000
5.744280	5.203151	5.200000	750.226075	0.143008	940.000000	0.000000
5.945432	5.202677	5.200000	859.677491	0.144993	941.000000	0.000000
6.115086	5.250066	5.200000	791.908447	0.142000	942.000000	0.000000
6.355811	5.243609	5.200000	896.142579	0.143995	943.000000	0.000000
6.518502	5.201769	5.200000	991.455322	0.170010	944.000000	0.000000
6.758172	5.198197	5.200000	1204.547853	0.170994	945.000000	0.000000
6.942775	5.246238	5.200000	1039.227539	0.173996	946.000000	0.000000
-0.007658	5.391749	5.400000	2159.414244	0.746000	947.000000	0.000000
0.980250	5.331804	5.400000	2031.276406	0.645000	952.000000	0.000000
1.737245	5.348368	5.400000	2005.508652	0.573002	956.000000	0.000000
1.946026	5.370138	5.400000	2015.150238	0.560009	957.000000	0.000000
2.777642	5.372481	5.400000	1865.450134	0.469001	961.000000	0.000000
2.900058	5.365801	5.400000	1827.467896	0.444997	962.000000	0.000000
3.141868	5.353517	5.400000	1742.417297	0.415003	963.000000	0.000000
3.330062	5.348328	5.400000	1703.254883	0.385003	964.000000	0.000000
3.583933	5.390697	5.400000	1716.239075	0.377999	965.000000	0.000000
3.769811	5.354936	5.400000	1532.011780	0.328001	966.000000	0.000000
3.911093	5.336773	5.400000	1426.676880	0.300985	967.000000	0.000000
4.170285	5.372540	5.400000	1396.082642	0.285994	968.000000	0.000000
4.329128	5.369528	5.400000	1218.865356	0.258003	969.000000	0.000000
4.559524	5.371365	5.400000	1102.199219	0.228997	970.000000	0.000000
4.959119	5.375305	5.400000	840.598511	0.170993	972.000000	0.000000
5.160593	5.340278	5.400000	624.559204	0.128997	973.000000	0.000000
5.444784	5.478633	5.400000	497.112793	0.086000	974.000000	0.000000
5.739480	5.478889	5.400000	684.676027	0.098987	975.000000	0.000000
5.949648	5.411169	5.400000	779.895996	0.126996	976.000000	0.000000
6.080203	5.421461	5.400000	802.070558	0.131001	977.000000	0.000000
6.565379	5.417579	5.400000	926.402589	0.155986	979.000000	0.000000
6.897864	5.435382	5.400000	1054.166992	0.168999	981.000000	0.000000
0.160942	5.552971	5.600000	2244.079806	0.760001	983.000000	0.000000
0.564061	5.569379	5.600000	2296.250714	0.733022	985.000000	0.000000
1.330186	5.573914	5.600000	2293.650406	0.661018	989.000000	0.000000
1.561367	5.567509	5.600000	2276.738327	0.630993	990.000000	0.000000
1.954502	5.559599	5.600000	2194.752106	0.599008	992.000000	0.000000
2.157056	5.556184	5.600000	2172.455964	0.559989	993.000000	0.000000
2.581344	5.575860	5.600000	2119.485718	0.518005	995.000000	0.000000
2.690769	5.561085	5.600000	2073.707916	0.514007	996.000000	0.000000
3.150488	5.569492	5.600000	1987.233765	0.459987	998.000000	0.000000
