V0	Vf	V_sent	D	dt	triple_id	sample_id
3.200000	3.360000	3.400000	523.740000	0.001000	356.000000	1.000000
3.600000	3.440000	3.400000	709.420000	0.002000	357.000000	1.000000
3.780000	3.440000	3.400000	1458.840000	0.004000	358.000000	1.000000
4.000000	3.440000	3.400000	2249.020000	0.007001	359.000000	1.000000
0.000000	3.560000	3.600000	6304.760000	0.035001	360.000000	1.000000
0.160000	3.560000	3.600000	6290.180000	0.031001	361.000000	1.000000
0.420000	3.560000	3.600000	6243.960000	0.029007	362.000000	1.000000
0.600000	3.560000	3.600000	6130.540000	0.026994	363.000000	1.000000
0.800000	3.560000	3.600000	5992.340000	0.026000	364.000000	1.000000
1.000000	3.560000	3.600000	5814.140000	0.024000	365.000000	1.000000
1.140000	3.560000	3.600000	5642.400000	0.023999	366.000000	1.000000
1.400000	3.560000	3.600000	5337.740000	0.019025	367.000000	1.000000
1.600000	3.560000	3.600000	5039.540000	0.019001	368.000000	1.000000
1.800000	3.560000	3.600000	4701.340000	0.017998	369.000000	1.000000
1.900000	3.560000	3.600000	4478.840000	0.016021	370.000000	1.000000
2.200000	3.560000	3.600000	3904.940000	0.013000	371.000000	1.000000
2.400000	3.560000	3.600000	3446.740000	0.011029	372.000000	1.000000
2.600000	3.560000	3.600000	2948.540000	0.009000	373.000000	1.000000
2.780000	3.560000	3.600000	2409.960000	0.006999	374.000000	1.000000
3.000000	3.560000	3.600000	1832.140000	0.006000	375.000000	1.000000
3.200000	3.560000	3.600000	1213.940000	0.003988	376.000000	1.000000
3.400000	3.560000	3.600000	555.740000	0.000999	377.000000	1.000000
3.780000	3.640000	3.600000	749.040000	0.001972	378.000000	1.000000
4.000000	3.640000	3.600000	1539.220000	0.003999	379.000000	1.000000
0.000000	3.760000	3.800000	7034.960000	0.037001	380.000000	1.000000
0.160000	3.760000	3.800000	7020.380000	0.033997	381.000000	1.000000
0.420000	3.760000	3.800000	6974.160000	0.033026	382.000000	1.000000
0.600000	3.760000	3.800000	6860.740000	0.030001	383.000000	1.000000
0.800000	3.760000	3.800000	6722.540000	0.028000	384.000000	1.000000
1.000000	3.760000	3.800000	6544.340000	0.027970	385.000000	1.000000
1.140000	3.760000	3.800000	6372.600000	0.026000	386.000000	1.000000
1.400000	3.760000	3.800000	6067.940000	0.022982	387.000000	1.000000
1.600000	3.760000	3.800000	5769.740000	0.020999	388.000000	1.000000
1.800000	3.760000	3.800000	5431.540000	0.017999	389.000000	1.000000
1.900000	3.760000	3.800000	5209.040000	0.017000	390.000000	1.000000
2.200000	3.760000	3.800000	4635.140000	0.015978	391.000000	1.000000
2.400000	3.760000	3.800000	4176.940000	0.013000	392.000000	1.000000
2.600000	3.760000	3.800000	3678.740000	0.011999	393.000000	1.000000
2.780000	3.760000	3.800000	3140.160000	0.009021	394.000000	1.000000
3.000000	3.760000	3.800000	2562.340000	0.007990	395.000000	1.000000
3.200000	3.760000	3.800000	1944.140000	0.005022	396.000000	1.000000
3.400000	3.760000	3.800000	1285.940000	0.003010	397.000000	1.000000
3.600000	3.760000	3.800000	587.740000	0.001957	398.000000	1.000000
4.000000	3.840000	3.800000	789.420000	0.002000	399.000000	1.000000
0.000000	3.960000	4.000000	7805.160000	0.038999	400.000000	1.000000
0.160000	3.960000	4.000000	7790.580000	0.038000	401.000000	1.000000
0.420000	3.960000	4.000000	7744.360000	0.035999	402.000000	1.000000
0.600000	3.960000	4.000000	7630.940000	0.033001	403.000000	1.000000
0.800000	3.960000	4.000000	7492.740000	0.032000	404.000000	1.000000
1.000000	3.960000	4.000000	7314.540000	0.029983	405.000000	1.000000
1.140000	3.960000	4.000000	7142.800000	0.026995	406.000000	1.000000
1.400000	3.960000	4.000000	6838.140000	0.026000	407.000000	1.000000
1.600000	3.960000	4.000000	6539.940000	0.024001	408.000000	1.000000
1.800000	3.960000	4.000000	6201.740000	0.022000	409.000000	1.000000
1.900000	3.960000	4.000000	5979.240000	0.019994	410.000000	1.000000
2.200000	3.960000	4.000000	5405.340000	0.018001	411.000000	1.000000
2.400000	3.960000	4.000000	4947.140000	0.015998	412.000000	1.000000
2.600000	3.960000	4.000000	4448.940000	0.013001	413.000000	1.000000
2.780000	3.960000	4.000000	3910.360000	0.012020	414.000000	1.000000
3.000000	3.960000	4.000000	3332.540000	0.010001	415.000000	1.000000
3.200000	3.960000	4.000000	2714.340000	0.008000	416.000000	1.000000
3.400000	3.960000	4.000000	2056.140000	0.005001	417.000000	1.000000
3.600000	3.960000	4.000000	1357.940000	0.003000	418.000000	1.000000
3.780000	3.960000	4.000000	619.360000	0.001999	419.000000	1.000000
