V0	Vf	V_sent	D	dt	triple_id	considered_samples
0.000000	0.000000	0.000000	0.000000	0.000709	348.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000709	349.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000022	350.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000694	351.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000733	352.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000001	353.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	354.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000709	355.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	356.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	357.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	358.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000703	359.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.002108	360.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001415	361.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001395	362.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001439	363.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000680	364.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001405	365.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000718	366.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.002088	367.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001411	368.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000013	369.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000005	370.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000706	371.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000026	372.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000691	373.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000682	374.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000708	375.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000025	376.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000706	377.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000007	378.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000715	379.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001390	380.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.002856	381.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001392	382.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.002126	383.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000723	384.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000728	385.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001406	386.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000001	387.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000707	388.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000689	389.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000711	390.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000702	391.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000728	392.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000017	393.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000018	394.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000014	395.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000708	396.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000730	397.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000707	398.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000705	399.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001388	400.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.002136	401.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000704	402.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001406	403.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000706	404.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000687	405.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.002828	406.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000706	407.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.001417	408.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000681	409.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000684	410.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000700	411.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000002	412.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000720	413.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000028	414.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000008	415.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000024	416.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000001	417.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000017	418.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	419.000000	0.000000	1.000000
