V0	Vf	V_sent	D	dt	triple_id
0.001793	0.023550	0.000000	29.182455	0.008662	188.000000
0.020970	0.022255	0.000000	24.244784	0.017342	189.000000
0.013823	0.022242	0.000000	10.305134	0.015007	190.000000
0.007837	0.016683	0.000000	46.524811	0.014530	191.000000
0.024542	0.010590	0.000000	24.338769	0.008714	192.000000
0.003602	0.020886	0.000000	6.167761	0.008713	193.000000
0.032092	0.015358	0.000000	11.823803	0.009066	194.000000
0.000876	0.010886	0.000000	2.806207	0.014758	195.000000
0.018548	0.011043	0.000000	134.330432	0.021382	196.000000
0.012859	0.006290	0.000000	18.778115	0.012532	197.000000
0.000697	0.010690	0.000000	111.354573	0.032350	198.000000
0.000711	0.010029	0.000000	105.632455	0.016748	199.000000
0.047804	0.023187	0.000000	36.915611	0.028588	200.000000
0.028633	0.023653	0.000000	35.218341	0.024829	201.000000
0.000788	0.008905	0.000000	21.573507	0.014301	202.000000
0.030388	0.026570	0.000000	60.898702	0.010977	203.000000
0.031000	0.007088	0.000000	30.236363	0.016042	204.000000
0.000948	0.006443	0.000000	43.508330	0.028869	205.000000
0.024744	0.013276	0.000000	21.439738	0.024270	206.000000
0.001408	0.012471	0.000000	29.214055	0.015043	207.000000
0.001080	0.000345	0.000000	14.662315	0.014508	208.000000
0.024679	0.000068	0.000000	7.669774	0.008382	209.000000
0.019677	0.012675	0.000000	0.705967	0.015517	210.000000
0.027352	0.000014	0.000000	18.577415	0.002516	211.000000
0.013881	0.004096	0.000000	11.108810	0.015012	212.000000
0.001426	0.010642	0.000000	5.158321	0.000572	213.000000
0.003155	0.007301	0.000000	13.594085	0.017040	214.000000
0.018026	0.013368	0.000000	33.884367	0.005861	215.000000
0.051846	0.020321	0.000000	16.453052	0.008384	216.000000
0.038431	0.012159	0.000000	22.119514	0.007373	217.000000
0.043895	0.020512	0.000000	66.290795	0.008395	218.000000
0.001041	0.003726	0.000000	29.618438	0.000567	219.000000
0.009990	0.005275	0.000000	42.221110	0.016525	220.000000
0.007725	0.003431	0.000000	43.978475	0.007227	221.000000
0.007976	0.004820	0.000000	97.015203	0.005207	222.000000
0.043516	0.014939	0.000000	69.776636	0.007014	223.000000
0.000201	0.017370	0.000000	5.357364	0.021383	224.000000
0.010793	0.023731	0.000000	5.216784	0.024687	225.000000
0.044416	0.015746	0.000000	14.418827	0.007512	226.000000
0.013491	0.000217	0.000000	38.263054	0.011268	227.000000
0.011284	0.003798	0.000000	27.506812	0.008663	228.000000
0.001037	0.015869	0.000000	33.309995	0.010512	229.000000
0.011609	0.021261	0.000000	37.799235	0.001529	230.000000
0.017442	0.020941	0.000000	48.909130	0.008201	231.000000
0.028681	0.005803	0.000000	37.802984	0.007871	232.000000
0.037160	0.016803	0.000000	14.904143	0.007948	233.000000
0.029290	0.027407	0.000000	54.303846	0.008607	234.000000
0.041688	0.024537	0.000000	31.510645	0.007978	235.000000
0.041198	0.021314	0.000000	62.828683	0.008502	236.000000
0.009701	0.015935	0.000000	21.487306	0.005306	237.000000
0.004110	0.011266	0.000000	11.289457	0.006349	238.000000
0.023724	0.005642	0.000000	9.532182	0.018588	239.000000
0.001092	0.023484	0.000000	18.469634	0.015039	240.000000
0.047483	0.017492	0.000000	15.232126	0.007947	241.000000
0.003165	0.013610	0.000000	11.707736	0.014121	242.000000
0.017976	0.025148	0.000000	9.448424	0.008748	243.000000
0.022784	0.011760	0.000000	5.459843	0.006950	244.000000
0.003844	0.021328	0.000000	621.912394	0.008395	245.000000
0.002950	0.013369	0.000000	32.835393	0.013650	246.000000
0.042816	0.005726	0.000000	30.373711	0.003788	247.000000
0.040198	0.008803	0.000000	127.272928	0.017659	248.000000
0.023602	0.016876	0.000000	26.662128	0.001528	249.000000
0.031626	0.009753	0.000000	71.500911	0.012537	250.000000
0.053161	0.003552	0.000000	23.099427	0.013082	251.000000
0.004999	0.017792	0.000000	7.439400	0.013997	252.000000
0.022940	0.003928	0.000000	15.992795	0.016042	253.000000
0.018920	0.009365	0.000000	13.341019	0.008323	254.000000
0.029937	0.012079	0.000000	31.329915	0.005501	255.000000
0.023282	0.015295	0.000000	11.695780	0.009245	256.000000
0.016303	0.006258	0.000000	40.350693	0.015045	257.000000
0.047979	0.003310	0.000000	18.655125	0.009870	258.000000
0.000807	0.017268	0.000000	12.738501	0.008658	259.000000
0.012589	0.022449	0.000000	53.138984	0.007566	260.000000
0.000462	0.018382	0.000000	36.550862	0.015143	261.000000
0.042456	0.016109	0.000000	38.961094	0.022237	262.000000
0.042276	0.017021	0.000000	20.781120	0.022376	263.000000
0.000750	0.023410	0.000000	49.725151	0.010017	264.000000
0.001025	0.017646	0.000000	25.057017	0.028443	265.000000
0.002967	0.004742	0.000000	3.715300	0.009080	266.000000
0.011630	0.013172	0.000000	16.689455	0.007770	267.000000
0.000617	0.013337	0.000000	41.471453	0.019050	268.000000
0.003675	0.007708	0.000000	16.790392	0.008959	269.000000
0.007063	0.012251	0.000000	35.925830	0.008666	270.000000
0.000839	0.013125	0.000000	3.671230	0.007225	271.000000
0.005859	0.026225	0.000000	21.843338	0.007934	272.000000
0.025189	0.006778	0.000000	19.546816	0.008383	273.000000
0.010758	0.012185	0.000000	55.478951	0.006422	274.000000
0.000290	0.019281	0.000000	39.291094	0.002310	275.000000
0.005024	0.017432	0.000000	77.100413	0.017034	276.000000
0.031661	0.009949	0.000000	37.224922	0.009643	277.000000
0.000768	0.005019	0.000000	100.193477	0.015947	278.000000
0.032438	0.011603	0.000000	166.648941	0.015500	279.000000
0.001222	0.008662	0.000000	7.081840	0.006361	280.000000
0.020568	0.020537	0.000000	32.032526	0.007810	281.000000
0.010522	0.017374	0.000000	30.937910	0.017674	282.000000
0.000368	0.014392	0.000000	52.354846	0.014561	283.000000
0.047049	0.021353	0.000000	24.303562	0.007585	284.000000
0.000946	0.008047	0.000000	68.937659	0.033774	285.000000
0.021666	0.009296	0.000000	5.631284	0.001521	286.000000
0.000819	0.013370	0.000000	36.368522	0.009541	287.000000
0.001054	0.000509	0.000000	38.436113	0.009534	288.000000
0.007903	0.007277	0.000000	57.701416	0.024023	289.000000
0.040517	0.024832	0.000000	31.668092	0.006656	290.000000
0.014601	0.005271	0.000000	992.951662	0.029160	291.000000
0.032051	0.028042	0.000000	130.604011	0.010783	292.000000
0.038429	0.012947	0.000000	34.449044	0.018250	293.000000
0.002454	0.008475	0.000000	13.921127	0.008995	294.000000
0.010740	0.007659	0.000000	26.814264	0.020845	295.000000
0.010487	0.010459	0.000000	16.789955	0.007094	296.000000
0.000263	0.010644	0.000000	32.030748	0.016159	297.000000
0.007885	0.018302	0.000000	50.507864	0.015881	298.000000
0.000792	0.019838	0.000000	62.157684	0.015100	299.000000
0.043309	0.004984	0.000000	32.730125	0.007927	300.000000
0.024983	0.016986	0.000000	35.588448	0.016001	301.000000
0.019241	0.020509	0.000000	63.262169	0.015520	302.000000
0.035481	0.022869	0.000000	41.945301	0.011377	303.000000
0.010922	0.006075	0.000000	96.960686	0.008624	304.000000
0.008649	0.012935	0.000000	19.641906	0.017694	305.000000
0.031479	0.022214	0.000000	54.461884	0.009823	306.000000
0.005126	0.029737	0.000000	62.141347	0.024558	307.000000
0.004245	0.004397	0.000000	12.522726	0.009073	308.000000
0.037371	0.002785	0.000000	3.433084	0.003210	309.000000
0.004319	0.011646	0.000000	4.928490	0.014526	310.000000
0.018766	0.018100	0.000000	37.570938	0.014522	311.000000
0.000479	0.009814	0.000000	9.242925	0.013014	312.000000
0.000250	0.016354	0.000000	18.181787	0.016565	313.000000
0.001129	0.014840	0.000000	73.543018	0.016200	314.000000
0.027843	0.014749	0.000000	87.169242	0.009638	315.000000
0.014797	0.010987	0.000000	84.782428	0.036869	316.000000
0.001341	0.023860	0.000000	103.173890	0.022744	317.000000
0.006156	0.002883	0.000000	46.561771	0.039573	318.000000
0.047736	0.029599	0.000000	43.359755	0.006797	319.000000
0.004455	0.018006	0.000000	25.955843	0.008386	320.000000
0.000903	0.007989	0.000000	17.023291	0.016195	321.000000
0.001145	0.003001	0.000000	15.176408	0.015307	322.000000
0.014182	0.017233	0.000000	21.202411	0.008964	323.000000
0.004517	0.019113	0.000000	16.450887	0.013561	324.000000
0.000157	0.007335	0.000000	56.356404	0.005857	325.000000
0.029962	0.007081	0.000000	31.298284	0.015043	326.000000
0.022125	0.007321	0.000000	33.358115	0.009644	327.000000
0.018458	0.019976	0.000000	41.543113	0.013532	328.000000
0.052773	0.012507	0.000000	55.166389	0.021569	329.000000
0.000496	0.008061	0.000000	36.394877	0.013525	330.000000
0.040076	0.019109	0.000000	77.604033	0.021821	331.000000
0.028340	0.008551	0.000000	86.265228	0.007190	332.000000
0.001199	0.013958	0.000000	136.451355	0.022596	333.000000
0.003205	0.013617	0.000000	12.943228	0.008340	334.000000
0.032918	0.026846	0.000000	91.267575	0.022111	335.000000
0.005128	0.009997	0.000000	35.411642	0.024213	336.000000
0.000225	0.007574	0.000000	69.180662	0.171084	337.000000
0.004831	0.010849	0.000000	39.480304	0.025177	338.000000
0.042074	0.010864	0.000000	35.599744	0.002644	339.000000
0.002038	0.013474	0.000000	29.013500	0.015624	340.000000
0.041892	0.004189	0.000000	209.802737	0.017089	341.000000
0.046966	0.010664	0.000000	30.745117	0.016263	342.000000
0.029062	0.008782	0.000000	117.037199	0.246773	343.000000
0.053279	0.005834	0.000000	36.344155	0.017620	344.000000
0.007414	0.022221	0.000000	39.580433	0.002645	345.000000
0.004905	0.005079	0.000000	8.417943	0.008726	346.000000
0.033697	0.027172	0.000000	34.515694	0.008666	347.000000
0.038438	0.018684	0.000000	77.185344	0.008384	348.000000
0.029447	0.006523	0.000000	64.586412	0.008978	349.000000
0.000234	0.012535	0.000000	27.314505	0.016028	350.000000
0.024169	0.007998	0.000000	54.315846	0.006504	351.000000
0.001259	0.016160	0.000000	39.662227	0.011241	352.000000
0.015627	0.013924	0.000000	66.365514	0.028937	353.000000
0.039264	0.007872	0.000000	7.350177	0.014377	354.000000
0.023659	0.008488	0.000000	49.160266	0.024080	355.000000
0.047451	0.006049	0.000000	115.580904	0.026541	356.000000
0.031939	0.013062	0.000000	132.863502	0.039854	357.000000
0.034107	0.018604	0.000000	81.935280	0.022598	358.000000
0.016588	0.004242	0.000000	140.812560	0.023018	359.000000
0.041905	0.027450	0.000000	75.477080	0.016003	360.000000
0.035491	0.015990	0.000000	4.887271	0.008387	361.000000
0.009060	0.024255	0.000000	13.901542	0.002513	362.000000
0.012936	0.012498	0.000000	58.266857	0.008386	363.000000
0.005291	0.014729	0.000000	1935.402506	0.898735	364.000000
0.004323	0.013764	0.000000	33.248677	0.012503	365.000000
0.023206	0.005113	0.000000	15.584529	0.003999	366.000000
0.016800	0.013936	0.000000	229.073750	0.082424	367.000000
0.004067	0.005273	0.000000	18.668342	0.001498	368.000000
0.000229	0.004665	0.000000	26.354409	0.008966	369.000000
0.017423	0.008242	0.000000	53.478092	0.012524	370.000000
0.001106	0.003859	0.000000	35.793834	0.001172	371.000000
0.036042	0.003274	0.000000	39.515198	0.009430	372.000000
0.000322	0.005892	0.000000	41.188989	0.002641	373.000000
0.035754	0.005948	0.000000	2.363816	0.010395	374.000000
0.027398	0.018036	0.000000	4.077476	0.008957	375.000000
0.006978	0.009715	0.000000	94.326331	0.008671	376.000000
0.027061	0.015418	0.000000	10.658994	0.001010	377.000000
0.000315	0.015787	0.000000	47.996112	0.171242	378.000000
0.035785	0.018402	0.000000	69.943532	0.006670	379.000000
0.000317	0.008337	0.000000	32.617490	0.004937	380.000000
0.001361	0.014978	0.000000	32.141663	0.010066	381.000000
0.047381	0.018043	0.000000	38.756815	0.010479	382.000000
0.000371	0.013418	0.000000	46.969202	0.001998	383.000000
0.010064	0.006467	0.000000	19.333403	0.005033	384.000000
0.002771	0.020222	0.000000	28.255556	0.009293	385.000000
0.025246	0.019804	0.000000	65.671173	0.007231	386.000000
0.004747	0.009082	0.000000	3.293983	0.010269	387.000000
0.032546	0.007416	0.000000	45.097385	0.016200	388.000000
0.017431	0.000328	0.000000	45.988797	0.017348	389.000000
0.019607	0.008934	0.000000	56.087064	0.001003	390.000000
0.014379	0.003872	0.000000	62.268592	0.007372	391.000000
0.005029	0.019567	0.000000	67.107779	0.012290	392.000000
0.000934	0.019657	0.000000	89.275201	0.010607	393.000000
0.005348	0.016573	0.000000	80.764687	0.013572	394.000000
0.047394	0.008009	0.000000	21.326989	0.015146	395.000000
0.017433	0.013082	0.000000	41.850608	0.015054	396.000000
0.006231	0.006804	0.000000	58.030586	0.015011	397.000000
0.002445	0.005324	0.000000	44.844063	0.008626	398.000000
0.001429	0.008736	0.000000	484.205730	0.006079	399.000000
0.008048	0.011247	0.000000	266.127169	0.138552	400.000000
0.046119	0.001063	0.000000	41.559668	0.009844	401.000000
0.050604	0.014145	0.000000	7.171848	0.003212	402.000000
0.039666	0.011386	0.000000	7.331595	0.013511	403.000000
0.006594	0.007991	0.000000	140.225007	0.015008	404.000000
0.012578	0.018439	0.000000	62.059485	0.013042	405.000000
0.007625	0.015157	0.000000	33.790730	0.008384	406.000000
0.001342	0.001038	0.000000	10.487454	0.002308	407.000000
0.005866	0.005906	0.000000	22.582508	0.008622	408.000000
0.036359	0.024179	0.000000	114.250054	0.010691	409.000000
0.038068	0.013503	0.000000	39.559634	0.003502	410.000000
0.000045	0.016843	0.000000	45.406729	0.007237	411.000000
0.001149	0.007441	0.000000	12.563175	0.000858	412.000000
0.013962	0.005984	0.000000	38.064770	0.004932	413.000000
0.014831	0.006278	0.000000	66.285625	0.007507	414.000000
0.043029	0.010508	0.000000	41.130884	0.015626	415.000000
0.039152	0.004661	0.000000	46.230328	0.008461	416.000000
0.020075	0.004351	0.000000	46.795993	0.007574	417.000000
0.011241	0.016636	0.000000	93.575343	0.017560	418.000000
0.023417	0.011938	0.000000	58.261798	0.006806	419.000000
