V0	Vf	V_sent	D	dt
-4.775695	-4.314243	-4.300000	749.629102	0.209587
-4.670596	-4.316991	-4.300000	683.633594	0.156027
-4.572413	-4.307476	-4.300000	627.555273	0.148976
-4.457716	-4.309558	-4.300000	590.116113	0.137292
-4.362157	-4.328453	-4.300000	422.603027	0.100451
-5.958419	-4.207808	-4.200000	2020.981445	0.407438
-5.885797	-4.220190	-4.200000	1862.647168	0.446432
-5.789630	-4.223810	-4.200000	1726.633789	0.362832
-5.679583	-4.233337	-4.200000	1654.925391	0.358017
-5.591855	-4.223669	-4.200000	1526.758398	0.321152
-5.465024	-4.227580	-4.200000	1457.215137	0.344555
-5.381147	-4.233162	-4.200000	1387.329492	0.299924
-5.271626	-4.211386	-4.200000	1284.662012	0.311906
-5.164270	-4.205761	-4.200000	1257.625195	0.273879
-5.047398	-4.210950	-4.200000	1162.262891	0.253161
-4.986134	-4.209297	-4.200000	1085.703125	0.262297
-4.865570	-4.203145	-4.200000	980.477734	0.237912
-4.760912	-4.218125	-4.200000	849.602734	0.209833
-4.671509	-4.220389	-4.200000	766.302539	0.182556
-4.590888	-4.221567	-4.200000	681.281543	0.170018
-4.466934	-4.215753	-4.200000	599.555762	0.144326
-4.385313	-4.214791	-4.200000	591.417383	0.132697
-4.285714	-4.227483	-4.200000	412.245605	0.120525
-5.966843	-4.116897	-4.100000	2026.850781	0.434940
-5.860221	-4.118478	-4.100000	2007.651953	0.408539
-5.783118	-4.121605	-4.100000	1864.982129	0.393425
-5.681831	-4.128246	-4.100000	1678.966016	0.352527
-5.571898	-4.132057	-4.100000	1598.600781	0.352712
-5.477882	-4.126945	-4.100000	1473.091797	0.356668
-5.393369	-4.127575	-4.100000	1463.543555	0.340417
-5.279155	-4.139448	-4.100000	1380.673633	0.324668
-5.150453	-4.112976	-4.100000	1310.020898	0.317801
-5.074606	-4.111401	-4.100000	1227.937012	0.264995
-4.956560	-4.114340	-4.100000	1140.520215	0.268063
-4.881147	-4.110088	-4.100000	988.713477	0.229449
-4.760884	-4.115319	-4.100000	977.489844	0.222993
-4.674119	-4.102656	-4.100000	889.565625	0.218548
-4.596711	-4.105554	-4.100000	834.617090	0.198272
-4.492495	-4.121566	-4.100000	665.945117	0.169436
-4.367031	-4.110680	-4.100000	641.550488	0.154624
-4.262786	-4.107165	-4.100000	605.762207	0.149623
-4.180477	-4.119312	-4.100000	402.583594	0.103442
-5.959625	-4.013892	-4.000000	2051.018848	0.443498
-5.880786	-4.015452	-4.000000	1999.857129	0.450082
-5.790013	-4.024323	-4.000000	1902.999707	0.405708
-5.680267	-4.019080	-4.000000	1803.310742	0.412426
-5.556222	-4.016657	-4.000000	1746.641309	0.389086
-5.474100	-4.028036	-4.000000	1561.245996	0.357144
-5.383262	-4.029974	-4.000000	1524.105469	0.342101
-5.280287	-4.026406	-4.000000	1455.225781	0.346425
-5.173999	-4.031231	-4.000000	1326.641406	0.313132
-5.074173	-4.006294	-4.000000	1288.328027	0.307382
-4.988677	-4.007527	-4.000000	1101.606055	0.279994
-4.884768	-4.015193	-4.000000	1096.495508	0.325139
-4.791691	-4.022573	-4.000000	967.046387	0.218493
-4.670165	-4.010841	-4.000000	940.162305	0.237652
-4.578110	-4.016044	-4.000000	856.233105	0.218144
-4.492489	-4.019741	-4.000000	730.617969	0.179196
-4.363395	-4.011770	-4.000000	675.941406	0.167451
-4.271580	-4.005645	-4.000000	640.901855	0.154059
-4.185556	-4.023561	-4.000000	536.754004	0.151910
-4.089570	-4.024807	-4.000000	447.579590	0.114044
-5.956134	-3.916795	-3.900000	2160.508105	0.466092
-5.869834	-3.912473	-3.900000	2062.677539	0.468489
-5.742170	-3.916457	-3.900000	1960.185254	0.435555
-5.674822	-3.918479	-3.900000	1852.972852	0.408479
-5.583499	-3.933975	-3.900000	1783.665234	0.391137
-5.484969	-3.918010	-3.900000	1655.952539	0.391960
-5.357640	-3.918312	-3.900000	1626.896289	0.372679
-5.269476	-3.926948	-3.900000	1465.426465	0.361471
-5.169475	-3.936807	-3.900000	1415.906543	0.331300
-5.058448	-3.923450	-3.900000	1302.363672	0.298649
-4.967245	-3.906532	-3.900000	1247.343652	0.288927
-4.885484	-3.900669	-3.900000	1139.266309	0.286279
-4.788120	-3.920724	-3.900000	1078.168457	0.259219
-4.646342	-3.915141	-3.900000	958.397852	0.246617
-4.566101	-3.903577	-3.900000	872.812109	0.216235
-4.467197	-3.916042	-3.900000	821.569434	0.212878
-4.359785	-3.919743	-3.900000	728.297656	0.184141
-4.288133	-3.923811	-3.900000	635.283594	0.163539
-4.193313	-3.915751	-3.900000	558.549902	0.149241
-4.067359	-3.916638	-3.900000	523.094336	0.131032
-3.969876	-3.924821	-3.900000	396.586621	0.120366
-5.981401	-3.821927	-3.800000	2276.259082	0.490637
-5.893497	-3.810913	-3.800000	2137.166895	0.479953
-5.752694	-3.815534	-3.800000	2047.095996	0.443812
-5.665810	-3.822099	-3.800000	1907.862695	0.431125
-5.568576	-3.815922	-3.800000	1814.970508	0.392815
-5.471660	-3.819241	-3.800000	1766.655176	0.403258
-5.378498	-3.823955	-3.800000	1657.298633	0.434086
-5.267639	-3.839161	-3.800000	1481.283496	0.338266
-5.157603	-3.824628	-3.800000	1416.775684	0.340887
-5.062060	-3.832645	-3.800000	1359.886328	0.330502
-4.976446	-3.824968	-3.800000	1265.979492	0.306412
-4.852790	-3.812977	-3.800000	1223.349121	0.301728
-4.765085	-3.811495	-3.800000	1084.958887	0.293970
-4.666622	-3.812743	-3.800000	1035.188574	0.259277
-4.566926	-3.815140	-3.800000	921.038477	0.235602
-4.452753	-3.809682	-3.800000	884.830859	0.236060
-4.394221	-3.817889	-3.800000	802.229785	0.195739
-4.273937	-3.821779	-3.800000	694.965039	0.175616
-4.171922	-3.815169	-3.800000	632.612402	0.174634
-4.051360	-3.808781	-3.800000	597.580859	0.170542
-3.971455	-3.807362	-3.800000	522.755762	0.135037
-3.878341	-3.824809	-3.800000	386.581738	0.107039
-5.961495	-3.717696	-3.700000	2268.557227	0.488679
-5.868060	-3.715870	-3.700000	2184.246289	0.467519
-5.767666	-3.716677	-3.700000	2158.872168	0.471355
-5.671977	-3.714882	-3.700000	1992.660742	0.453973
-5.587546	-3.719014	-3.700000	1893.176465	0.416452
-5.469119	-3.724033	-3.700000	1825.656152	0.420891
-5.371450	-3.716414	-3.700000	1662.978906	0.418755
-5.289938	-3.713932	-3.700000	1616.601074	0.372921
-5.157655	-3.723727	-3.700000	1441.896387	0.385482
-5.036296	-3.728636	-3.700000	1373.462402	0.323318
-4.987325	-3.721575	-3.700000	1308.874023	0.333177
-4.888620	-3.729649	-3.700000	1261.975000	0.313914
-4.780408	-3.704075	-3.700000	1207.981738	0.302555
-4.681797	-3.707529	-3.700000	1063.280664	0.287194
-4.581659	-3.708549	-3.700000	965.166504	0.262353
-4.461436	-3.707747	-3.700000	941.757715	0.251986
-4.382112	-3.711845	-3.700000	809.822754	0.218267
-4.288986	-3.720875	-3.700000	745.917383	0.204045
-4.181986	-3.719740	-3.700000	735.639844	0.197275
-4.073379	-3.712624	-3.700000	683.972656	0.175667
-3.973413	-3.709095	-3.700000	503.548633	0.151636
-3.876309	-3.718164	-3.700000	459.427539	0.134671
-3.772637	-3.724609	-3.700000	276.473633	0.093181
-5.978301	-3.613825	-3.600000	2334.513965	0.525628
-5.852478	-3.613514	-3.600000	2234.594043	0.513653
-5.790228	-3.621664	-3.600000	2081.563965	0.483033
-5.682164	-3.607440	-3.600000	2093.523047	0.494503
-5.558627	-3.617245	-3.600000	1950.996582	0.453711
-5.458092	-3.616880	-3.600000	1883.523437	0.453776
-5.388718	-3.620812	-3.600000	1780.985352	0.424810
-5.291604	-3.626109	-3.600000	1567.642871	0.417046
-5.163500	-3.616663	-3.600000	1551.965039	0.380409
-5.052019	-3.623625	-3.600000	1448.951367	0.359413
-4.966953	-3.634276	-3.600000	1380.776562	0.343767
-4.874543	-3.628995	-3.600000	1320.554980	0.364703
-4.770656	-3.633375	-3.600000	1241.313867	0.311808
-4.684599	-3.612974	-3.600000	1121.001563	0.301071
-4.563803	-3.610712	-3.600000	1108.277246	0.299857
-4.464237	-3.612379	-3.600000	1011.168066	0.260098
-4.380141	-3.610083	-3.600000	895.053418	0.245711
-4.249488	-3.624647	-3.600000	816.490039	0.217408
-4.188151	-3.612063	-3.600000	817.568359	0.227007
-4.067949	-3.622135	-3.600000	691.648633	0.183156
-3.979765	-3.619592	-3.600000	602.611035	0.181848
-3.869992	-3.613760	-3.600000	529.547168	0.172506
-3.777712	-3.608937	-3.600000	496.776172	0.137945
-3.688502	-3.627142	-3.600000	366.917578	0.123532
-5.981852	-3.512107	-3.500000	2382.785254	0.577510
-5.882122	-3.511945	-3.500000	2310.158984	0.515324
-5.785650	-3.523179	-3.500000	2211.233496	0.523404
-5.687800	-3.527083	-3.500000	2064.237891	0.467875
-5.572228	-3.516777	-3.500000	2025.846191	0.458870
-5.472639	-3.516984	-3.500000	1922.687012	0.461125
-5.361576	-3.513301	-3.500000	1813.169824	0.442798
-5.275667	-3.518484	-3.500000	1753.985840	0.417213
-5.160203	-3.514978	-3.500000	1648.661133	0.423053
-5.073720	-3.517852	-3.500000	1505.619336	0.386786
-4.963975	-3.513835	-3.500000	1437.908691	0.374449
-4.893299	-3.531167	-3.500000	1328.418555	0.342202
-4.780771	-3.522671	-3.500000	1281.535352	0.339152
-4.659257	-3.533226	-3.500000	1227.993945	0.324392
