V0	Vf	V_sent
4.000000	1.800000	1.800000	619.000000
0.000000	2.000000	2.000000	620.000000
0.200000	2.000000	2.000000	621.000000
0.400000	2.000000	2.000000	622.000000
0.600000	2.000000	2.000000	623.000000
0.800000	2.000000	2.000000	624.000000
1.000000	2.000000	2.000000	625.000000
1.200000	2.000000	2.000000	626.000000
1.400000	2.000000	2.000000	627.000000
1.600000	2.000000	2.000000	628.000000
1.800000	2.000000	2.000000	629.000000
2.200000	2.000000	2.000000	630.000000
2.400000	2.000000	2.000000	631.000000
2.600000	2.000000	2.000000	632.000000
2.800000	2.000000	2.000000	633.000000
3.000000	2.000000	2.000000	634.000000
3.200000	2.000000	2.000000	635.000000
