V0	Vf	V_sent
6.400000	3.800000	3.800000	698.000000
6.600000	3.800000	3.800000	699.000000
6.800000	3.800000	3.800000	700.000000
7.000000	3.800000	3.800000	701.000000
0.000000	4.000000	4.000000	702.000000
0.200000	4.000000	4.000000	703.000000
0.400000	4.000000	4.000000	704.000000
0.600000	4.000000	4.000000	705.000000
0.800000	4.000000	4.000000	706.000000
1.000000	4.000000	4.000000	707.000000
1.200000	4.000000	4.000000	708.000000
1.400000	4.000000	4.000000	709.000000
1.600000	4.000000	4.000000	710.000000
1.800000	4.000000	4.000000	711.000000
2.000000	4.000000	4.000000	712.000000
2.200000	4.000000	4.000000	713.000000
2.400000	4.000000	4.000000	714.000000
2.600000	4.000000	4.000000	715.000000
2.800000	4.000000	4.000000	716.000000
3.000000	4.000000	4.000000	717.000000
3.200000	4.000000	4.000000	718.000000
3.400000	4.000000	4.000000	719.000000
3.600000	4.000000	4.000000	720.000000
3.800000	4.000000	4.000000	721.000000
4.200000	4.000000	4.000000	722.000000
4.400000	4.000000	4.000000	723.000000
4.600000	4.000000	4.000000	724.000000
4.800000	4.000000	4.000000	725.000000
5.000000	4.000000	4.000000	726.000000
5.200000	4.000000	4.000000	727.000000
5.400000	4.000000	4.000000	728.000000
5.600000	4.000000	4.000000	729.000000
5.800000	4.000000	4.000000	730.000000
6.000000	4.000000	4.000000	731.000000
6.200000	4.000000	4.000000	732.000000
6.400000	4.000000	4.000000	733.000000
6.600000	4.000000	4.000000	734.000000
6.800000	4.000000	4.000000	735.000000
7.000000	4.000000	4.000000	736.000000
0.000000	4.200000	4.200000	737.000000
0.200000	4.200000	4.200000	738.000000
0.400000	4.200000	4.200000	739.000000
0.600000	4.200000	4.200000	740.000000
0.800000	4.200000	4.200000	741.000000
1.000000	4.200000	4.200000	742.000000
1.200000	4.200000	4.200000	743.000000
1.400000	4.200000	4.200000	744.000000
1.600000	4.200000	4.200000	745.000000
1.800000	4.200000	4.200000	746.000000
2.000000	4.200000	4.200000	747.000000
2.200000	4.200000	4.200000	748.000000
2.400000	4.200000	4.200000	749.000000
2.600000	4.200000	4.200000	750.000000
2.800000	4.200000	4.200000	751.000000
3.000000	4.200000	4.200000	752.000000
3.200000	4.200000	4.200000	753.000000
3.400000	4.200000	4.200000	754.000000
3.600000	4.200000	4.200000	755.000000
3.800000	4.200000	4.200000	756.000000
4.000000	4.200000	4.200000	757.000000
4.400000	4.200000	4.200000	758.000000
4.600000	4.200000	4.200000	759.000000
4.800000	4.200000	4.200000	760.000000
5.000000	4.200000	4.200000	761.000000
5.200000	4.200000	4.200000	762.000000
5.400000	4.200000	4.200000	763.000000
5.600000	4.200000	4.200000	764.000000
5.800000	4.200000	4.200000	765.000000
6.000000	4.200000	4.200000	766.000000
6.200000	4.200000	4.200000	767.000000
6.400000	4.200000	4.200000	768.000000
6.600000	4.200000	4.200000	769.000000
6.800000	4.200000	4.200000	770.000000
7.000000	4.200000	4.200000	771.000000
0.000000	4.400000	4.400000	772.000000
0.200000	4.400000	4.400000	773.000000
0.400000	4.400000	4.400000	774.000000
0.600000	4.400000	4.400000	775.000000
0.800000	4.400000	4.400000	776.000000
1.000000	4.400000	4.400000	777.000000
1.200000	4.400000	4.400000	778.000000
1.400000	4.400000	4.400000	779.000000
1.600000	4.400000	4.400000	780.000000
1.800000	4.400000	4.400000	781.000000
2.000000	4.400000	4.400000	782.000000
2.200000	4.400000	4.400000	783.000000
2.400000	4.400000	4.400000	784.000000
2.600000	4.400000	4.400000	785.000000
2.800000	4.400000	4.400000	786.000000
3.000000	4.400000	4.400000	787.000000
3.200000	4.400000	4.400000	788.000000
3.400000	4.400000	4.400000	789.000000
3.600000	4.400000	4.400000	790.000000
3.800000	4.400000	4.400000	791.000000
4.000000	4.400000	4.400000	792.000000
4.200000	4.400000	4.400000	793.000000
4.600000	4.400000	4.400000	794.000000
4.800000	4.400000	4.400000	795.000000
5.000000	4.400000	4.400000	796.000000
5.200000	4.400000	4.400000	797.000000
5.400000	4.400000	4.400000	798.000000
5.600000	4.400000	4.400000	799.000000
5.800000	4.400000	4.400000	800.000000
6.000000	4.400000	4.400000	801.000000
6.200000	4.400000	4.400000	802.000000
6.400000	4.400000	4.400000	803.000000
6.600000	4.400000	4.400000	804.000000
6.800000	4.400000	4.400000	805.000000
7.000000	4.400000	4.400000	806.000000
0.000000	4.600000	4.600000	807.000000
0.200000	4.600000	4.600000	808.000000
0.400000	4.600000	4.600000	809.000000
0.600000	4.600000	4.600000	810.000000
0.800000	4.600000	4.600000	811.000000
1.000000	4.600000	4.600000	812.000000
1.200000	4.600000	4.600000	813.000000
1.400000	4.600000	4.600000	814.000000
1.600000	4.600000	4.600000	815.000000
1.800000	4.600000	4.600000	816.000000
2.000000	4.600000	4.600000	817.000000
2.200000	4.600000	4.600000	818.000000
2.400000	4.600000	4.600000	819.000000
2.600000	4.600000	4.600000	820.000000
2.800000	4.600000	4.600000	821.000000
3.000000	4.600000	4.600000	822.000000
3.200000	4.600000	4.600000	823.000000
3.400000	4.600000	4.600000	824.000000
3.600000	4.600000	4.600000	825.000000
3.800000	4.600000	4.600000	826.000000
4.000000	4.600000	4.600000	827.000000
4.200000	4.600000	4.600000	828.000000
4.400000	4.600000	4.600000	829.000000
4.800000	4.600000	4.600000	830.000000
5.000000	4.600000	4.600000	831.000000
5.200000	4.600000	4.600000	832.000000
5.400000	4.600000	4.600000	833.000000
5.600000	4.600000	4.600000	834.000000
5.800000	4.600000	4.600000	835.000000
6.000000	4.600000	4.600000	836.000000
6.200000	4.600000	4.600000	837.000000
6.400000	4.600000	4.600000	838.000000
6.600000	4.600000	4.600000	839.000000
6.800000	4.600000	4.600000	840.000000
7.000000	4.600000	4.600000	841.000000
0.000000	4.800000	4.800000	842.000000
0.200000	4.800000	4.800000	843.000000
0.400000	4.800000	4.800000	844.000000
0.600000	4.800000	4.800000	845.000000
0.800000	4.800000	4.800000	846.000000
1.000000	4.800000	4.800000	847.000000
1.200000	4.800000	4.800000	848.000000
1.400000	4.800000	4.800000	849.000000
1.600000	4.800000	4.800000	850.000000
1.800000	4.800000	4.800000	851.000000
2.000000	4.800000	4.800000	852.000000
2.200000	4.800000	4.800000	853.000000
2.400000	4.800000	4.800000	854.000000
2.600000	4.800000	4.800000	855.000000
2.800000	4.800000	4.800000	856.000000
3.000000	4.800000	4.800000	857.000000
3.200000	4.800000	4.800000	858.000000
3.400000	4.800000	4.800000	859.000000
3.600000	4.800000	4.800000	860.000000
3.800000	4.800000	4.800000	861.000000
4.000000	4.800000	4.800000	862.000000
4.200000	4.800000	4.800000	863.000000
4.400000	4.800000	4.800000	864.000000
4.600000	4.800000	4.800000	865.000000
5.000000	4.800000	4.800000	866.000000
5.200000	4.800000	4.800000	867.000000
5.400000	4.800000	4.800000	868.000000
5.600000	4.800000	4.800000	869.000000
5.800000	4.800000	4.800000	870.000000
6.000000	4.800000	4.800000	871.000000
6.200000	4.800000	4.800000	872.000000
6.400000	4.800000	4.800000	873.000000
6.600000	4.800000	4.800000	874.000000
6.800000	4.800000	4.800000	875.000000
7.000000	4.800000	4.800000	876.000000
0.000000	5.000000	5.000000	877.000000
0.200000	5.000000	5.000000	878.000000
0.400000	5.000000	5.000000	879.000000
0.600000	5.000000	5.000000	880.000000
0.800000	5.000000	5.000000	881.000000
1.000000	5.000000	5.000000	882.000000
1.200000	5.000000	5.000000	883.000000
1.400000	5.000000	5.000000	884.000000
1.600000	5.000000	5.000000	885.000000
1.800000	5.000000	5.000000	886.000000
2.000000	5.000000	5.000000	887.000000
2.200000	5.000000	5.000000	888.000000
2.400000	5.000000	5.000000	889.000000
2.600000	5.000000	5.000000	890.000000
2.800000	5.000000	5.000000	891.000000
3.000000	5.000000	5.000000	892.000000
3.200000	5.000000	5.000000	893.000000
3.400000	5.000000	5.000000	894.000000
3.600000	5.000000	5.000000	895.000000
3.800000	5.000000	5.000000	896.000000
4.000000	5.000000	5.000000	897.000000
4.200000	5.000000	5.000000	898.000000
4.400000	5.000000	5.000000	899.000000
4.600000	5.000000	5.000000	900.000000
4.800000	5.000000	5.000000	901.000000
5.200000	5.000000	5.000000	902.000000
5.400000	5.000000	5.000000	903.000000
5.600000	5.000000	5.000000	904.000000
5.800000	5.000000	5.000000	905.000000
6.000000	5.000000	5.000000	906.000000
6.200000	5.000000	5.000000	907.000000
6.400000	5.000000	5.000000	908.000000
6.600000	5.000000	5.000000	909.000000
6.800000	5.000000	5.000000	910.000000
7.000000	5.000000	5.000000	911.000000
0.000000	5.200000	5.200000	912.000000
0.200000	5.200000	5.200000	913.000000
0.400000	5.200000	5.200000	914.000000
0.600000	5.200000	5.200000	915.000000
0.800000	5.200000	5.200000	916.000000
1.000000	5.200000	5.200000	917.000000
1.200000	5.200000	5.200000	918.000000
1.400000	5.200000	5.200000	919.000000
1.600000	5.200000	5.200000	920.000000
1.800000	5.200000	5.200000	921.000000
2.000000	5.200000	5.200000	922.000000
2.200000	5.200000	5.200000	923.000000
2.400000	5.200000	5.200000	924.000000
2.600000	5.200000	5.200000	925.000000
2.800000	5.200000	5.200000	926.000000
3.000000	5.200000	5.200000	927.000000
3.200000	5.200000	5.200000	928.000000
3.400000	5.200000	5.200000	929.000000
3.600000	5.200000	5.200000	930.000000
3.800000	5.200000	5.200000	931.000000
4.000000	5.200000	5.200000	932.000000
4.200000	5.200000	5.200000	933.000000
4.400000	5.200000	5.200000	934.000000
4.600000	5.200000	5.200000	935.000000
4.800000	5.200000	5.200000	936.000000
5.000000	5.200000	5.200000	937.000000
5.400000	5.200000	5.200000	938.000000
5.600000	5.200000	5.200000	939.000000
5.800000	5.200000	5.200000	940.000000
6.000000	5.200000	5.200000	941.000000
6.200000	5.200000	5.200000	942.000000
6.400000	5.200000	5.200000	943.000000
6.600000	5.200000	5.200000	944.000000
6.800000	5.200000	5.200000	945.000000
7.000000	5.200000	5.200000	946.000000
0.000000	5.400000	5.400000	947.000000
0.200000	5.400000	5.400000	948.000000
0.400000	5.400000	5.400000	949.000000
0.600000	5.400000	5.400000	950.000000
0.800000	5.400000	5.400000	951.000000
1.000000	5.400000	5.400000	952.000000
1.200000	5.400000	5.400000	953.000000
1.400000	5.400000	5.400000	954.000000
1.600000	5.400000	5.400000	955.000000
1.800000	5.400000	5.400000	956.000000
2.000000	5.400000	5.400000	957.000000
2.200000	5.400000	5.400000	958.000000
2.400000	5.400000	5.400000	959.000000
2.600000	5.400000	5.400000	960.000000
2.800000	5.400000	5.400000	961.000000
3.000000	5.400000	5.400000	962.000000
3.200000	5.400000	5.400000	963.000000
3.400000	5.400000	5.400000	964.000000
3.600000	5.400000	5.400000	965.000000
3.800000	5.400000	5.400000	966.000000
4.000000	5.400000	5.400000	967.000000
4.200000	5.400000	5.400000	968.000000
4.400000	5.400000	5.400000	969.000000
4.600000	5.400000	5.400000	970.000000
4.800000	5.400000	5.400000	971.000000
5.000000	5.400000	5.400000	972.000000
5.200000	5.400000	5.400000	973.000000
5.600000	5.400000	5.400000	974.000000
5.800000	5.400000	5.400000	975.000000
6.000000	5.400000	5.400000	976.000000
6.200000	5.400000	5.400000	977.000000
6.400000	5.400000	5.400000	978.000000
6.600000	5.400000	5.400000	979.000000
6.800000	5.400000	5.400000	980.000000
7.000000	5.400000	5.400000	981.000000
0.000000	5.600000	5.600000	982.000000
0.200000	5.600000	5.600000	983.000000
0.400000	5.600000	5.600000	984.000000
0.600000	5.600000	5.600000	985.000000
0.800000	5.600000	5.600000	986.000000
1.000000	5.600000	5.600000	987.000000
1.200000	5.600000	5.600000	988.000000
1.400000	5.600000	5.600000	989.000000
1.600000	5.600000	5.600000	990.000000
1.800000	5.600000	5.600000	991.000000
2.000000	5.600000	5.600000	992.000000
2.200000	5.600000	5.600000	993.000000
2.400000	5.600000	5.600000	994.000000
2.600000	5.600000	5.600000	995.000000
2.800000	5.600000	5.600000	996.000000
3.000000	5.600000	5.600000	997.000000
3.200000	5.600000	5.600000	998.000000
3.400000	5.600000	5.600000	999.000000
3.600000	5.600000	5.600000	1000.000000
3.800000	5.600000	5.600000	1001.000000
4.000000	5.600000	5.600000	1002.000000
4.200000	5.600000	5.600000	1003.000000
4.400000	5.600000	5.600000	1004.000000
4.600000	5.600000	5.600000	1005.000000
4.800000	5.600000	5.600000	1006.000000
5.000000	5.600000	5.600000	1007.000000
5.200000	5.600000	5.600000	1008.000000
5.400000	5.600000	5.600000	1009.000000
5.800000	5.600000	5.600000	1010.000000
6.000000	5.600000	5.600000	1011.000000
6.200000	5.600000	5.600000	1012.000000
6.400000	5.600000	5.600000	1013.000000
6.600000	5.600000	5.600000	1014.000000
6.800000	5.600000	5.600000	1015.000000
7.000000	5.600000	5.600000	1016.000000
0.000000	5.800000	5.800000	1017.000000
0.200000	5.800000	5.800000	1018.000000
0.400000	5.800000	5.800000	1019.000000
0.600000	5.800000	5.800000	1020.000000
0.800000	5.800000	5.800000	1021.000000
1.000000	5.800000	5.800000	1022.000000
1.200000	5.800000	5.800000	1023.000000
1.400000	5.800000	5.800000	1024.000000
1.600000	5.800000	5.800000	1025.000000
1.800000	5.800000	5.800000	1026.000000
2.000000	5.800000	5.800000	1027.000000
2.200000	5.800000	5.800000	1028.000000
2.400000	5.800000	5.800000	1029.000000
2.600000	5.800000	5.800000	1030.000000
2.800000	5.800000	5.800000	1031.000000
3.000000	5.800000	5.800000	1032.000000
3.200000	5.800000	5.800000	1033.000000
3.400000	5.800000	5.800000	1034.000000
3.600000	5.800000	5.800000	1035.000000
3.800000	5.800000	5.800000	1036.000000
4.000000	5.800000	5.800000	1037.000000
4.200000	5.800000	5.800000	1038.000000
4.400000	5.800000	5.800000	1039.000000
4.600000	5.800000	5.800000	1040.000000
4.800000	5.800000	5.800000	1041.000000
5.000000	5.800000	5.800000	1042.000000
5.200000	5.800000	5.800000	1043.000000
5.400000	5.800000	5.800000	1044.000000
5.600000	5.800000	5.800000	1045.000000
6.000000	5.800000	5.800000	1046.000000
6.200000	5.800000	5.800000	1047.000000
6.400000	5.800000	5.800000	1048.000000
6.600000	5.800000	5.800000	1049.000000
6.800000	5.800000	5.800000	1050.000000
7.000000	5.800000	5.800000	1051.000000
0.000000	6.000000	6.000000	1052.000000
0.200000	6.000000	6.000000	1053.000000
0.400000	6.000000	6.000000	1054.000000
0.600000	6.000000	6.000000	1055.000000
0.800000	6.000000	6.000000	1056.000000
1.000000	6.000000	6.000000	1057.000000
1.200000	6.000000	6.000000	1058.000000
1.400000	6.000000	6.000000	1059.000000
1.600000	6.000000	6.000000	1060.000000
1.800000	6.000000	6.000000	1061.000000
2.000000	6.000000	6.000000	1062.000000
2.200000	6.000000	6.000000	1063.000000
2.400000	6.000000	6.000000	1064.000000
2.600000	6.000000	6.000000	1065.000000
2.800000	6.000000	6.000000	1066.000000
3.000000	6.000000	6.000000	1067.000000
3.200000	6.000000	6.000000	1068.000000
3.400000	6.000000	6.000000	1069.000000
3.600000	6.000000	6.000000	1070.000000
3.800000	6.000000	6.000000	1071.000000
4.000000	6.000000	6.000000	1072.000000
4.200000	6.000000	6.000000	1073.000000
4.400000	6.000000	6.000000	1074.000000
4.600000	6.000000	6.000000	1075.000000
4.800000	6.000000	6.000000	1076.000000
5.000000	6.000000	6.000000	1077.000000
5.200000	6.000000	6.000000	1078.000000
5.400000	6.000000	6.000000	1079.000000
5.600000	6.000000	6.000000	1080.000000
5.800000	6.000000	6.000000	1081.000000
6.200000	6.000000	6.000000	1082.000000
6.400000	6.000000	6.000000	1083.000000
6.600000	6.000000	6.000000	1084.000000
6.800000	6.000000	6.000000	1085.000000
7.000000	6.000000	6.000000	1086.000000
0.000000	6.200000	6.200000	1087.000000
0.200000	6.200000	6.200000	1088.000000
0.400000	6.200000	6.200000	1089.000000
0.600000	6.200000	6.200000	1090.000000
0.800000	6.200000	6.200000	1091.000000
1.000000	6.200000	6.200000	1092.000000
1.200000	6.200000	6.200000	1093.000000
1.400000	6.200000	6.200000	1094.000000
1.600000	6.200000	6.200000	1095.000000
1.800000	6.200000	6.200000	1096.000000
2.000000	6.200000	6.200000	1097.000000
2.200000	6.200000	6.200000	1098.000000
2.400000	6.200000	6.200000	1099.000000
2.600000	6.200000	6.200000	1100.000000
2.800000	6.200000	6.200000	1101.000000
3.000000	6.200000	6.200000	1102.000000
3.200000	6.200000	6.200000	1103.000000
3.400000	6.200000	6.200000	1104.000000
3.600000	6.200000	6.200000	1105.000000
3.800000	6.200000	6.200000	1106.000000
4.000000	6.200000	6.200000	1107.000000
4.200000	6.200000	6.200000	1108.000000
4.400000	6.200000	6.200000	1109.000000
4.600000	6.200000	6.200000	1110.000000
4.800000	6.200000	6.200000	1111.000000
5.000000	6.200000	6.200000	1112.000000
5.200000	6.200000	6.200000	1113.000000
5.400000	6.200000	6.200000	1114.000000
5.600000	6.200000	6.200000	1115.000000
5.800000	6.200000	6.200000	1116.000000
6.000000	6.200000	6.200000	1117.000000
6.400000	6.200000	6.200000	1118.000000
6.600000	6.200000	6.200000	1119.000000
6.800000	6.200000	6.200000	1120.000000
7.000000	6.200000	6.200000	1121.000000
0.000000	6.400000	6.400000	1122.000000
0.200000	6.400000	6.400000	1123.000000
0.400000	6.400000	6.400000	1124.000000
0.600000	6.400000	6.400000	1125.000000
0.800000	6.400000	6.400000	1126.000000
1.000000	6.400000	6.400000	1127.000000
1.200000	6.400000	6.400000	1128.000000
1.400000	6.400000	6.400000	1129.000000
1.600000	6.400000	6.400000	1130.000000
1.800000	6.400000	6.400000	1131.000000
2.000000	6.400000	6.400000	1132.000000
2.200000	6.400000	6.400000	1133.000000
2.400000	6.400000	6.400000	1134.000000
2.600000	6.400000	6.400000	1135.000000
2.800000	6.400000	6.400000	1136.000000
3.000000	6.400000	6.400000	1137.000000
3.200000	6.400000	6.400000	1138.000000
3.400000	6.400000	6.400000	1139.000000
3.600000	6.400000	6.400000	1140.000000
3.800000	6.400000	6.400000	1141.000000
4.000000	6.400000	6.400000	1142.000000
4.200000	6.400000	6.400000	1143.000000
4.400000	6.400000	6.400000	1144.000000
4.600000	6.400000	6.400000	1145.000000
4.800000	6.400000	6.400000	1146.000000
5.000000	6.400000	6.400000	1147.000000
5.200000	6.400000	6.400000	1148.000000
5.400000	6.400000	6.400000	1149.000000
5.600000	6.400000	6.400000	1150.000000
5.800000	6.400000	6.400000	1151.000000
6.000000	6.400000	6.400000	1152.000000
6.200000	6.400000	6.400000	1153.000000
6.600000	6.400000	6.400000	1154.000000
6.800000	6.400000	6.400000	1155.000000
7.000000	6.400000	6.400000	1156.000000
0.000000	6.600000	6.600000	1157.000000
0.200000	6.600000	6.600000	1158.000000
0.400000	6.600000	6.600000	1159.000000
0.600000	6.600000	6.600000	1160.000000
0.800000	6.600000	6.600000	1161.000000
1.000000	6.600000	6.600000	1162.000000
1.200000	6.600000	6.600000	1163.000000
1.400000	6.600000	6.600000	1164.000000
1.600000	6.600000	6.600000	1165.000000
1.800000	6.600000	6.600000	1166.000000
2.000000	6.600000	6.600000	1167.000000
2.200000	6.600000	6.600000	1168.000000
2.400000	6.600000	6.600000	1169.000000
2.600000	6.600000	6.600000	1170.000000
2.800000	6.600000	6.600000	1171.000000
3.000000	6.600000	6.600000	1172.000000
3.200000	6.600000	6.600000	1173.000000
3.400000	6.600000	6.600000	1174.000000
3.600000	6.600000	6.600000	1175.000000
3.800000	6.600000	6.600000	1176.000000
4.000000	6.600000	6.600000	1177.000000
4.200000	6.600000	6.600000	1178.000000
4.400000	6.600000	6.600000	1179.000000
4.600000	6.600000	6.600000	1180.000000
4.800000	6.600000	6.600000	1181.000000
5.000000	6.600000	6.600000	1182.000000
5.200000	6.600000	6.600000	1183.000000
5.400000	6.600000	6.600000	1184.000000
5.600000	6.600000	6.600000	1185.000000
5.800000	6.600000	6.600000	1186.000000
6.000000	6.600000	6.600000	1187.000000
6.200000	6.600000	6.600000	1188.000000
6.400000	6.600000	6.600000	1189.000000
6.800000	6.600000	6.600000	1190.000000
7.000000	6.600000	6.600000	1191.000000
0.000000	6.800000	6.800000	1192.000000
0.200000	6.800000	6.800000	1193.000000
0.400000	6.800000	6.800000	1194.000000
0.600000	6.800000	6.800000	1195.000000
0.800000	6.800000	6.800000	1196.000000
1.000000	6.800000	6.800000	1197.000000
1.200000	6.800000	6.800000	1198.000000
1.400000	6.800000	6.800000	1199.000000
1.600000	6.800000	6.800000	1200.000000
1.800000	6.800000	6.800000	1201.000000
2.000000	6.800000	6.800000	1202.000000
2.200000	6.800000	6.800000	1203.000000
2.400000	6.800000	6.800000	1204.000000
2.600000	6.800000	6.800000	1205.000000
2.800000	6.800000	6.800000	1206.000000
3.000000	6.800000	6.800000	1207.000000
3.200000	6.800000	6.800000	1208.000000
3.400000	6.800000	6.800000	1209.000000
3.600000	6.800000	6.800000	1210.000000
3.800000	6.800000	6.800000	1211.000000
4.000000	6.800000	6.800000	1212.000000
4.200000	6.800000	6.800000	1213.000000
4.400000	6.800000	6.800000	1214.000000
4.600000	6.800000	6.800000	1215.000000
4.800000	6.800000	6.800000	1216.000000
5.000000	6.800000	6.800000	1217.000000
5.200000	6.800000	6.800000	1218.000000
5.400000	6.800000	6.800000	1219.000000
5.600000	6.800000	6.800000	1220.000000
5.800000	6.800000	6.800000	1221.000000
6.000000	6.800000	6.800000	1222.000000
6.200000	6.800000	6.800000	1223.000000
6.400000	6.800000	6.800000	1224.000000
6.600000	6.800000	6.800000	1225.000000
7.000000	6.800000	6.800000	1226.000000
0.000000	7.000000	7.000000	1227.000000
0.200000	7.000000	7.000000	1228.000000
0.400000	7.000000	7.000000	1229.000000
0.600000	7.000000	7.000000	1230.000000
0.800000	7.000000	7.000000	1231.000000
1.000000	7.000000	7.000000	1232.000000
1.200000	7.000000	7.000000	1233.000000
1.400000	7.000000	7.000000	1234.000000
1.600000	7.000000	7.000000	1235.000000
1.800000	7.000000	7.000000	1236.000000
2.000000	7.000000	7.000000	1237.000000
2.200000	7.000000	7.000000	1238.000000
2.400000	7.000000	7.000000	1239.000000
2.600000	7.000000	7.000000	1240.000000
2.800000	7.000000	7.000000	1241.000000
3.000000	7.000000	7.000000	1242.000000
3.200000	7.000000	7.000000	1243.000000
3.400000	7.000000	7.000000	1244.000000
3.600000	7.000000	7.000000	1245.000000
3.800000	7.000000	7.000000	1246.000000
4.000000	7.000000	7.000000	1247.000000
4.200000	7.000000	7.000000	1248.000000
4.400000	7.000000	7.000000	1249.000000
4.600000	7.000000	7.000000	1250.000000
4.800000	7.000000	7.000000	1251.000000
5.000000	7.000000	7.000000	1252.000000
5.200000	7.000000	7.000000	1253.000000
5.400000	7.000000	7.000000	1254.000000
5.600000	7.000000	7.000000	1255.000000
5.800000	7.000000	7.000000	1256.000000
6.000000	7.000000	7.000000	1257.000000
6.200000	7.000000	7.000000	1258.000000
6.400000	7.000000	7.000000	1259.000000
6.600000	7.000000	7.000000	1260.000000
6.800000	7.000000	7.000000	1261.000000
