V0	Vf	V_sent	D	dt	triple_id
4.172448	0.426530	0.400000	905.606896	0.330698	92.000000
4.374802	0.413571	0.400000	946.155319	0.343975	93.000000
4.591243	0.398629	0.400000	1001.303674	0.369972	94.000000
4.756995	0.402108	0.400000	1066.627567	0.372763	95.000000
4.953152	0.414607	0.400000	1080.941815	0.381902	96.000000
5.186771	0.399285	0.400000	1241.970992	0.393942	97.000000
5.383036	0.408941	0.400000	1275.646007	0.408850	98.000000
5.592312	0.422297	0.400000	2114.956709	0.494443	99.000000
5.755664	0.404175	0.400000	1456.131685	0.431937	100.000000
5.947145	0.429117	0.400000	1493.894293	0.419595	101.000000
6.161644	0.427776	0.400000	1546.897559	0.433636	102.000000
6.365445	0.426239	0.400000	1652.260423	0.442150	103.000000
6.573024	0.421111	0.400000	1774.133954	0.458181	104.000000
6.756670	0.417697	0.400000	1852.440761	0.626744	105.000000
6.982287	0.424303	0.400000	1963.429252	0.469306	106.000000
-0.000780	0.583971	0.600000	45.090668	0.200398	107.000000
0.170308	0.569604	0.600000	55.049424	0.158188	108.000000
0.378266	0.585448	0.600000	74.644855	0.152860	109.000000
0.777680	0.610950	0.600000	98.850706	0.144190	110.000000
0.958738	0.607295	0.600000	145.221095	0.157729	111.000000
1.171556	0.614544	0.600000	189.148631	0.182426	112.000000
1.371598	0.631992	0.600000	206.290716	0.168709	113.000000
1.587845	0.615219	0.600000	258.328710	0.194450	114.000000
1.769263	0.598288	0.600000	289.878960	0.207193	115.000000
1.987062	0.618387	0.600000	338.146384	0.206396	116.000000
2.149871	0.613655	0.600000	360.658702	0.229653	117.000000
2.383734	0.617370	0.600000	424.894879	0.240310	118.000000
2.570117	0.609454	0.600000	450.296805	0.249012	119.000000
2.777500	0.620250	0.600000	521.274253	0.259013	120.000000
2.960291	0.609302	0.600000	584.595605	0.278149	121.000000
3.170449	0.600856	0.600000	625.116334	0.287754	122.000000
3.386219	0.617703	0.600000	670.563234	0.288441	123.000000
3.582876	0.610956	0.600000	756.700157	0.308500	124.000000
3.776089	0.616449	0.600000	1069.577830	0.324840	125.000000
3.977827	0.615213	0.600000	849.543586	0.312825	126.000000
4.152656	0.620528	0.600000	903.814619	0.331527	127.000000
4.381389	0.613354	0.600000	1445.397549	0.426072	128.000000
4.573174	0.605880	0.600000	1158.282560	0.345351	129.000000
4.779646	0.614470	0.600000	1125.310263	0.363331	130.000000
4.991719	0.615700	0.600000	1086.783289	0.368642	131.000000
5.167004	0.608998	0.600000	1157.658003	0.368678	132.000000
5.356723	0.600767	0.600000	1302.419199	0.385510	133.000000
5.577098	0.616845	0.600000	1331.528491	0.393188	134.000000
5.779209	0.617870	0.600000	1396.447926	0.407701	135.000000
5.944206	0.619993	0.600000	1545.731211	0.415009	136.000000
6.172434	0.617770	0.600000	1538.842218	0.418172	137.000000
6.384611	0.607704	0.600000	1715.054012	0.437051	138.000000
6.578521	0.599987	0.600000	2088.756197	0.444667	139.000000
6.745972	0.610084	0.600000	1808.178235	0.449389	140.000000
6.971921	0.602565	0.600000	1909.148783	0.455125	141.000000
-0.000683	0.772561	0.800000	55.829927	0.192447	142.000000
0.168152	0.781005	0.800000	75.844423	0.184212	143.000000
0.387921	0.777329	0.800000	95.774519	0.167153	144.000000
0.572898	0.776030	0.800000	104.405150	0.149763	145.000000
0.980384	0.802468	0.800000	140.354897	0.144775	146.000000
1.153337	0.827386	0.800000	371.933582	0.236501	147.000000
1.388611	0.818761	0.800000	209.326106	0.163300	148.000000
1.570892	0.799635	0.800000	430.973725	0.234434	149.000000
1.787701	0.813968	0.800000	297.568767	0.191107	150.000000
1.991334	0.809470	0.800000	317.370871	0.205596	151.000000
2.183217	0.806309	0.800000	374.459331	0.221797	152.000000
2.376911	0.822590	0.800000	686.037813	0.284935	153.000000
2.565332	0.820519	0.800000	490.640158	0.244556	154.000000
2.754592	0.805874	0.800000	529.697064	0.244862	155.000000
2.976999	0.812769	0.800000	534.188946	0.245481	156.000000
3.135010	0.823257	0.800000	561.066346	0.259677	157.000000
3.373446	0.831042	0.800000	659.235129	0.267998	158.000000
3.569541	0.807116	0.800000	731.050662	0.291558	159.000000
3.750256	0.799880	0.800000	794.269919	0.302083	160.000000
3.963903	0.807404	0.800000	829.396363	0.300635	161.000000
4.162508	0.816824	0.800000	905.271976	0.315084	162.000000
4.354936	0.796233	0.800000	1001.119102	0.337030	163.000000
4.575897	0.809931	0.800000	1023.835817	0.339656	164.000000
4.789827	0.828433	0.800000	1078.538578	0.342088	165.000000
4.978576	0.827725	0.800000	1194.983768	0.348816	166.000000
5.178587	0.832881	0.800000	1209.424849	0.479567	167.000000
5.375837	0.810596	0.800000	1235.793379	0.378208	168.000000
5.536470	0.810093	0.800000	1362.134619	0.526927	169.000000
5.783287	0.805380	0.800000	1593.848239	0.393414	170.000000
5.980110	0.799319	0.800000	1537.849699	0.402062	171.000000
6.185488	0.812495	0.800000	1526.029225	0.401583	172.000000
6.354499	0.821043	0.800000	1664.416191	0.417900	173.000000
6.559392	0.825592	0.800000	2449.612346	0.453194	174.000000
6.772114	0.798866	0.800000	1755.860037	0.439438	175.000000
6.985541	0.803137	0.800000	1890.531260	0.445385	176.000000
0.000053	0.978523	1.000000	78.577372	0.214173	177.000000
0.175037	0.977112	1.000000	98.001495	0.201861	178.000000
0.363765	0.980177	1.000000	119.114642	0.188559	179.000000
0.586509	0.977546	1.000000	116.410852	0.163716	180.000000
0.777537	0.971090	1.000000	126.714868	0.145227	181.000000
1.191252	1.010919	1.000000	160.945277	0.143682	182.000000
1.391118	1.021816	1.000000	209.770259	0.152939	183.000000
1.572118	0.997996	1.000000	234.516612	0.168054	184.000000
1.789246	1.013527	1.000000	276.420716	0.178461	185.000000
1.978062	1.007284	1.000000	308.899517	0.184996	186.000000
2.172006	1.021609	1.000000	336.780905	0.187006	187.000000
2.364234	1.003652	1.000000	427.671621	0.209456	188.000000
2.532826	1.009234	1.000000	479.220399	0.225374	189.000000
2.784312	1.001754	1.000000	502.866659	0.244432	190.000000
2.988178	1.005295	1.000000	546.252524	0.247013	191.000000
3.187647	1.017793	1.000000	616.676001	0.258205	192.000000
3.386013	1.016142	1.000000	654.055892	0.264884	193.000000
3.567339	1.010754	1.000000	694.787580	0.269760	194.000000
3.758593	1.020620	1.000000	754.482077	0.274370	195.000000
3.969387	1.006736	1.000000	821.998701	0.295966	196.000000
4.159638	1.006997	1.000000	893.147463	0.441961	197.000000
4.390362	1.017599	1.000000	895.794110	0.297809	198.000000
4.561642	1.002790	1.000000	1050.289563	0.483089	199.000000
4.768488	1.012626	1.000000	1525.767535	0.391939	200.000000
4.975867	0.996105	1.000000	1868.949550	0.567126	201.000000
5.147885	1.010093	1.000000	1216.959602	0.345414	202.000000
5.371933	1.002246	1.000000	2151.518725	0.453048	203.000000
